"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"SSA3","SSA3",119057.564276719,-2.42148409166165,0.332024188370224,-7.2930954324375,3.02913363047585e-13,8.15846657808161e-12,"Down"
"DUR3","DUR3",12319.8170598799,2.8063494101765,0.385183566348665,7.28574543503815,3.19896517593445e-13,8.56827799609405e-12,"Up"
"LTO1","LTO1",864.246941336695,1.59340445790697,0.219067260620407,7.27358553438968,3.50068959623447e-13,9.32491382557401e-12,"Up"
"NUP188","NUP188",2231.43469982272,0.977717075377822,0.134957633741269,7.24462224383863,4.33646135277776e-13,1.14880681083424e-11,"Normal"
"fnx1","fnx1",7387.50856884436,3.86072397487879,0.532965684248601,7.24385094384044,4.36120716669783e-13,1.14908327957343e-11,"Up"
"OMS1","OMS1",4260.45360882813,-1.6250013203622,0.224479683075791,-7.23896834714235,4.52110519867902e-13,1.1847739461187e-11,"Down"
"ARG8","ARG8",3263.76991235057,1.83357225255162,0.253459768501159,7.23417473074524,4.68368440951504e-13,1.22077967835102e-11,"Up"
"HSL1","HSL1",1897.89187057645,1.91131085404586,0.264940824424342,7.21410472772066,5.42899625121413e-13,1.39998796946203e-11,"Up"
"GAL83","GAL83",3874.82268919949,-0.967978054817639,0.134175014645412,-7.21429438540208,5.42143570979945e-13,1.39998796946203e-11,"Normal"
"RIF1","RIF1",750.713254198439,1.49054286843317,0.206647525472471,7.21297225807687,5.47435710866982e-13,1.40421604565245e-11,"Up"
"FIM1_4743","FIM1_4743",1161.21298565109,4.69558018409321,0.653097214947387,7.18971092913248,6.49286411160664e-13,1.65670553752995e-11,"Up"
"CTF4","CTF4",903.027685001634,2.14635308119831,0.29933878776304,7.17031393505002,7.48259795909559e-13,1.89924790082175e-11,"Up"
"ECM19","ECM19",1676.55037069591,-1.86082460786551,0.25996639897089,-7.15794277734283,8.18967241216397e-13,2.0678922840714e-11,"Down"
