"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"SKP1","SKP1",4648.16309300512,-0.365338173263903,0.116862280252456,-3.12622834737322,0.00177064006672362,0.00314047807380187,"Normal"
"IMP2","IMP2",547.782533977578,-0.38770547623087,0.124100831820153,-3.12411666017464,0.0017833973355625,0.00316195045845352,"Normal"
"MXR1","MXR1",1636.79318307663,0.517859099350348,0.165768063694757,3.1239979994212,0.0017841166980904,0.00316207184214636,"Normal"
"NIP100","NIP100",1503.59245975997,0.530268221785621,0.169834515419303,3.12226416683585,0.00179465825732444,0.00317959511819188,"Normal"
"PRK1","PRK1",2265.24927142254,-0.377001724495694,0.120814935765903,-3.12048938407905,0.00180550805694341,0.00319765152775468,"Normal"
"NIPA2","NIPA2",279.367736280614,0.767222645282853,0.246081835350491,3.11775407636288,0.00182234794571202,0.00322629967939831,"Normal"
"YPT52","YPT52",5170.1859457339,0.244453207052415,0.0784993938840599,3.11407763750968,0.00184520929311058,0.00326558351400044,"Normal"
"MPS2","MPS2",286.641995702292,0.699787524207001,0.224834902769538,3.11245058301426,0.00185541073933679,0.00328139624223509,"Normal"
"PAL1","PAL1",560.810764088233,-0.529894135987268,0.17025054961946,-3.11243715319378,0.00185549515797032,0.00328139624223509,"Normal"
"CDC16","CDC16",1926.83053978384,0.326432036190102,0.10497846714433,3.10951421819968,0.00187395265080116,0.00331283186957497,"Normal"
"RTS3","RTS3",17745.4592324811,0.529788154070874,0.170427976161534,3.10857504737798,0.00187991895147623,0.00332217034058623,"Normal"
"CDC28","CDC28",2824.23251513462,0.400655988002967,0.128897885810173,3.10832086565802,0.00188153669738434,0.00332382010032478,"Normal"
"IRC22","IRC22",1291.88094447961,0.531654687243201,0.171102080696814,3.10723683241043,0.00188845042010591,0.00333482084364759,"Normal"
"FIM1_3617","FIM1_3617",244.002399713726,0.618115259462373,0.198979478831958,3.10642717073545,0.00189362947618679,0.00334275145178614,"Normal"
"TAD1","TAD1",1249.3625720025,0.294698265915382,0.0949074030154608,3.10511357967908,0.00190205970898765,0.00335641339130476,"Normal"
"YMR187C","YMR187C",1007.41226694274,0.375416560730908,0.120978460809489,3.10316859893014,0.00191460532666658,0.00337732486454113,"Normal"
"SNU13","SNU13",3315.85013483509,-0.655207574122613,0.211184907769301,-3.10253029462864,0.00191873908326013,0.00338338819109898,"Normal"
"UBP10","UBP10",3460.61338020003,-0.612052268186526,0.197484736329795,-3.09923834905606,0.00194018865709342,0.00341996970107395,"Normal"
"FIM1_1875","FIM1_1875",50.266430645832,1.06363482705435,0.3435381150158,3.09611883096415,0.00196071767966842,0.00345490260711975,"Up"
"FIM1_4959","FIM1_4959",34.1768588988052,-1.31706696808509,0.42564335401752,-3.09429703448602,0.00197279865742868,0.00347492961486168,"Down"
"RAD10","RAD10",1052.757075964,-0.352047478053738,0.113809881032299,-3.09329449130895,0.00197947598686552,0.00348542745349499,"Normal"
"FIM1_432","FIM1_432",203.425359172913,0.6769155144187,0.218867094141574,3.09281537763205,0.0019826743917311,0.00348979427356147,"Normal"
"YKR070W","YKR070W",4425.4569637672,-0.833639269990219,0.269615429597407,-3.09195683360934,0.00198841761705065,0.00349863556089535,"Normal"
"ARI1","ARI1",319.599474313719,0.91488835095117,0.296334836747458,3.08734660086844,0.00201951973659652,0.00355207345415855,"Normal"
"mug70","mug70",1678.84897677402,0.362225975289789,0.11733684385667,3.08706083600013,0.00202146221485518,0.00355420319933641,"Normal"
"AXL1","AXL1",648.074807121384,-1.04368396170716,0.338205993960179,-3.08594164605505,0.00202908639333409,0.00356631754660529,"Down"
"IES6","IES6",2545.49703478053,-0.438980136384589,0.142375950072316,-3.08324640616354,0.00204755539173959,0.00359747706801842,"Normal"
"COQ7","COQ7",2741.48552272059,-0.394248540724183,0.127920861213534,-3.08197222082547,0.00205634026623723,0.00361074617460669,"Normal"
"AIM37","AIM37",2999.33499545675,-0.548100087569473,0.177842818004075,-3.08193546256625,0.00205659420855017,0.00361074617460669,"Normal"
"NBP1","NBP1",580.328503468109,-0.359324631769604,0.11661538250489,-3.08127987964654,0.00206112810028735,0.00361739895635691,"Normal"
"ALA1","ALA1",7010.77044485828,0.282705719852594,0.091826556770526,3.07869237174028,0.00207911249174819,0.00364764481217504,"Normal"
"CYK3","CYK3",2872.02541524289,0.362292212747648,0.117963339484034,3.07122716542527,0.00213180892848192,0.00373874648901269,"Normal"
"VBA2","VBA2",1064.29473444043,-0.558689392397274,0.181983295523962,-3.07000370989387,0.00214056111998816,0.00375274122010194,"Normal"
"RIM2","RIM2",1308.2677970091,-0.440225342736232,0.143452205057504,-3.06879453375962,0.00214924352184266,0.00376660354585558,"Normal"
"APL6","APL6",2878.52797503489,0.318531954148706,0.103831887174581,3.06776620185214,0.00215665277815432,0.00377822545844706,"Normal"
"NUT2","NUT2",456.577048658112,0.497112005633519,0.16206516469166,3.06735877866972,0.00215959478307639,0.00378201566553176,"Normal"
"RPP1A","RPP1A",6381.35392495823,-0.719657537281183,0.234737877642695,-3.06579212740691,0.00217094188834442,0.00379914830460274,"Normal"
"YLR419W","YLR419W",1611.27420850211,0.494222635598507,0.161202624997031,3.06584731860049,0.00217054121678241,0.00379914830460274,"Normal"
"VPS28","VPS28",1476.85533378307,0.444575027168638,0.145038624330731,3.06521817357338,0.00217511264225123,0.00380507641917771,"Normal"
"CAP1","CAP1",4343.22683154127,0.465054236721757,0.151794468707223,3.06371003293104,0.00218610688919508,0.00382293278175295,"Normal"
"PEX32","PEX32",912.665391535617,0.34819239196835,0.113688341700947,3.06269215258903,0.00219355593682927,0.00383457889208945,"Normal"
"RPL5","RPL5",23913.1380267898,-0.754041109284127,0.246279702061622,-3.0617265774321,0.002200643700117,0.00384558528603179,"Normal"
"FIM1_4772","FIM1_4772",613.637559489863,-0.721773639079828,0.236330526361492,-3.05408552247626,0.00225747715877476,0.00394348221406969,"Normal"
"NGL2","NGL2",2753.09747087196,0.322195111682117,0.105604679932929,3.05095486191283,0.00228114865388241,0.0039834004890585,"Normal"
"FIM1_1040","FIM1_1040",7850.94426842817,-0.603030257586711,0.19778292147185,-3.04895009689974,0.0022964262447681,0.0040086376920889,"Normal"
"VPS36","VPS36",2123.58575345272,0.334052639933351,0.109620932167981,3.04734354403642,0.00230873678842861,0.00402867935279676,"Normal"
"MAE1","MAE1",3378.3190726741,-0.424084917183078,0.139177557238583,-3.04707831921562,0.00231077493181222,0.00403078801391159,"Normal"
"NAB3","NAB3",3193.71439890105,0.48598074720512,0.159548607195655,3.04597298432796,0.00231928673175427,0.00404418339657653,"Normal"
"RPB9","RPB9",1037.42262865177,0.355479191837837,0.116716772417798,3.04565645942786,0.00232172946338452,0.00404699021640545,"Normal"
"NUS1","NUS1",2240.47026946254,0.269526933628305,0.0885254295140258,3.0446272343203,0.00232968864397802,0.00405795175060782,"Normal"
"ERV46","ERV46",1840.09571410275,0.589538660071139,0.193625862067621,3.04473097640878,0.00232888525708823,0.00405795175060782,"Normal"
"RRP43","RRP43",1093.15074013494,-0.341637897064264,0.112238125449586,-3.04386674043054,0.00233558572250685,0.00406676539065888,"Normal"
"NDD1","NDD1",5279.16642232144,0.617448160569354,0.202899164054389,3.04312816391812,0.00234132592889751,0.00407529966412903,"Normal"
"AKL1","AKL1",8350.78513345603,0.350949096591437,0.11544519850304,3.03996269348694,0.00236607454948836,0.00411690192027738,"Normal"
"GAS5","GAS5",5482.44697528825,0.376469836730623,0.12384809318194,3.03977095697038,0.00236758127027121,0.00411804862548426,"Normal"
"YDL144C","YDL144C",9525.19912146112,0.396241351742198,0.130468069748639,3.0370752974701,0.00238885774002588,0.00415356868326619,"Normal"
"SIN3","SIN3",6756.48832216361,0.28335017327619,0.0933012851777829,3.03693751630831,0.00238994991526346,0.00415398092606437,"Normal"
"FIM1_4076","FIM1_4076",45.6281294951851,0.983983984357103,0.324279970948724,3.0343655868672,0.002410421388995,0.00418806405856141,"Normal"
"YMR087W","YMR087W",256.834064767069,0.815483597374391,0.268772857511862,3.03409951779971,0.00241254832193562,0.00419026090381239,"Normal"
"MDM32","MDM32",4120.74362590193,-0.416888516693177,0.137450513338565,-3.03300807372256,0.00242129121962756,0.00420394308254134,"Normal"
"ARL1","ARL1",3186.5472966921,0.371524384798353,0.122539112323077,3.0318840879051,0.00243032508987744,0.0042181205025454,"Normal"
"HPM1","HPM1",585.678894705782,-0.781435550890776,0.25776758300859,-3.031550910204,0.0024330088777255,0.00422127040285375,"Normal"
"FIM1_617","FIM1_617",595.586933041822,-0.31974241646639,0.105507207852435,-3.03052675712536,0.00244127555034711,0.00423410090095904,"Normal"
"YOR131C","YOR131C",462.107454962922,-0.524659666804729,0.173143889015378,-3.03019453812853,0.00244396264414783,0.00423724858146686,"Normal"
"ARP3","ARP3",7288.41788620735,-0.356347484747453,0.117669735724347,-3.02836989098227,0.0024587692928529,0.00426139893852279,"Normal"
"RTR1","RTR1",849.230114990332,0.336421455162894,0.111170164809084,3.0261847298746,0.00247660943603255,0.00429078767483814,"Normal"
"YMD8","YMD8",1085.00717343448,0.294961370092027,0.0974811398451778,3.02583013042824,0.00247951560886806,0.00429429120423566,"Normal"
"RPS26A","RPS26A",15469.2311172063,-0.836888896512622,0.276744905804758,-3.02404445017334,0.00249419789352814,0.00431818010219519,"Normal"
"YKR075C","YKR075C",26723.5849517473,-0.934630799249625,0.309193582119594,-3.02280142052921,0.00250446528491607,0.00433441124122632,"Normal"
"HSL1","HSL1",3226.66953301809,0.5397822638738,0.17858796371212,3.0225008038275,0.00250695416997339,0.00433717356044541,"Normal"
"NCR1","NCR1",4481.32081730265,-0.493136206424078,0.163268334515416,-3.02040323916892,0.00252438353175686,0.00436577258713949,"Normal"
"CMS1","CMS1",462.962129430594,-0.737517035173867,0.244227325395385,-3.01979737107584,0.00252943848265681,0.00437295806005224,"Normal"
"CIN4","CIN4",1578.14021861192,-0.74188601862517,0.245885940521336,-3.01719576585875,0.00255124991152943,0.00440909714344005,"Normal"
"YGR111W","YGR111W",6618.60386234449,1.23675579747923,0.410072283647318,3.01594583881436,0.00256179014755274,0.00442573845548052,"Up"
