"","log2FoldChange","go_term","gene","Group","p_value"
"2412",0.409227145806223,"GO:0000278","KEL1","ab_f",0.0168128
"2739",0.292927077368185,"GO:0000278","KIC1","ab_f",0.0168128
"2460",0.331961102573265,"GO:0000278","KIN1","ab_f",0.0168128
"3087",-0.281223782056622,"GO:0000278","KSS1","ab_f",0.0168128
"2163",0.405386862450273,"GO:0000278","LTE1","ab_f",0.0168128
"4337",-0.110988801147502,"GO:0000278","MAD1","ab_f",0.0168128
"3691",0.449498280375718,"GO:0000278","MAD2","ab_f",0.0168128
"4815",-0.00683747774629065,"GO:0000278","MBP1","ab_f",0.0168128
"352",-1.57753686142486,"GO:0000278","MCD1","ab_f",0.0168128
"780",-0.86372356731712,"GO:0000278","MCK1","ab_f",0.0168128
"1504",-0.684892470245617,"GO:0000278","MCM1","ab_f",0.0168128
"2874",-0.413685244694017,"GO:0000278","MCM16","ab_f",0.0168128
"765",0.88828772315764,"GO:0000278","MCM2","ab_f",0.0168128
"9581",-0.742064426340212,"GO:0000278","MCM3","ab_f",0.0168128
"3869",0.21989286063003,"GO:0000278","MEC3","ab_f",0.0168128
"2592",0.390615568768749,"GO:0000278","MET30","ab_f",0.0168128
"2241",1.56880729281736,"GO:0000278","MET32","ab_f",0.0168128
"3615",0.322599007761121,"GO:0000278","MIF2","ab_f",0.0168128
"1571",0.64406987903415,"GO:0000278","MIH1","ab_f",0.0168128
"1213",0.604651847320564,"GO:0000278","MKK1","ab_f",0.0168128
"3457",0.177970906576635,"GO:0000278","MLP1","ab_f",0.0168128
"735",1.0059487930993,"GO:0000278","MND2","ab_f",0.0168128
"1821",0.664015748066454,"GO:0000278","MNN10","ab_f",0.0168128
"1391",0.69793841339749,"GO:0000278","MPS1","ab_f",0.0168128
"4528",0.0707951499646438,"GO:0000278","MPS3","ab_f",0.0168128
"976",1.03683396790634,"GO:0000278","MRC1","ab_f",0.0168128
"4814",0.00734224641104005,"GO:0000278","MRE11","ab_f",0.0168128
"1988",-0.510748706263169,"GO:0000278","MSA1","ab_f",0.0168128
"597",-0.831110718200272,"GO:0000278","MSB2","ab_f",0.0168128
"1205",1.02861718606886,"GO:0000278","MTW1","ab_f",0.0168128
"2988",0.419244373926556,"GO:0000278","MUS81","ab_f",0.0168128
"2579",-0.328204720188177,"GO:0000278","MYO2","ab_f",0.0168128
"4144",-0.110159582257689,"GO:0000278","NDC80","ab_f",0.0168128
"1325",0.709258695431677,"GO:0000278","NDD1","ab_f",0.0168128
"2675",0.441075480928441,"GO:0000278","NET1","ab_f",0.0168128
"2062",0.47910993930472,"GO:0000278","NIP100","ab_f",0.0168128
"2090",-0.605832559277984,"GO:0000278","NIS1","ab_f",0.0168128
"23471",0.353931094176019,"GO:0000278","NPA3","ab_f",0.0168128
"2246",-0.368045719107724,"GO:0000278","NPL4","ab_f",0.0168128
"264",1.72181753190268,"GO:0000278","NRM1","ab_f",0.0168128
"2616",-0.396940331789676,"GO:0000278","NSL1","ab_f",0.0168128
"4077",-0.120853337287453,"GO:0000278","NUD1","ab_f",0.0168128
"2046",0.901069562664078,"GO:0000278","NUF2","ab_f",0.0168128
"4652",0.0267158976490295,"GO:0000278","NUP2","ab_f",0.0168128
"4611",-0.0490571103182786,"GO:0000278","NUR1","ab_f",0.0168128
"4379",0.0733798021076961,"GO:0000278","OPY2","ab_f",0.0168128
"3382",-0.561545982712445,"GO:0000278","PAC11","ab_f",0.0168128
"2267",0.417382670638484,"GO:0000278","PAF1","ab_f",0.0168128
"1872",-0.605846366130629,"GO:0000278","PAN1","ab_f",0.0168128
"178",1.42213579531016,"GO:0000278","PBS2","ab_f",0.0168128
"4048",-0.130887270200839,"GO:0000278","PDS1","ab_f",0.0168128
"20731",-0.488430992310611,"GO:0000278","PDS5","ab_f",0.0168128
"1542",0.913779746317879,"GO:0000278","PEA2","ab_f",0.0168128
"4669",0.0353256938939433,"GO:0000278","PEF1","ab_f",0.0168128
"20341",-0.416595749542305,"GO:0000278","PHO85","ab_f",0.0168128
"3917",0.130938545671401,"GO:0000278","PIN4","ab_f",0.0168128
"3801",-0.972370745138626,"GO:0000278","PKC1","ab_f",0.0168128
"3413",-0.24016383503884,"GO:0000278","POL2","ab_f",0.0168128
"44",-2.13410030709031,"GO:0000278","POL30","ab_f",0.0168128
"4314",-0.0700865738245906,"GO:0000278","PPH21","ab_f",0.0168128
"43271",-0.0704132078591527,"GO:0000278","PSE1","ab_f",0.0168128
"899",-1.87642291630751,"GO:0000278","PSF1","ab_f",0.0168128
"3216",0.41399392888141,"GO:0000278","PSF2","ab_f",0.0168128
"3804",0.151163459602053,"GO:0000278","PTK2","ab_f",0.0168128
"17871",0.731018310093364,"GO:0000278","RAD24","ab_f",0.0168128
"2670",0.389001238010906,"GO:0000278","RAD30","ab_f",0.0168128
"3901",-0.143925814941044,"GO:0000278","RAD51","ab_f",0.0168128
"345",-2.01783035253598,"GO:0000278","RAD61","ab_f",0.0168128
"2160",0.727516082190356,"GO:0000278","RAD9","ab_f",0.0168128
"3847",-0.166448972148313,"GO:0000278","RAX1","ab_f",0.0168128
"1861",-0.650226461071983,"GO:0000278","RAX2","ab_f",0.0168128
"404",1.08664913747098,"GO:0000278","REB1","ab_f",0.0168128
"1915",0.65914863361189,"GO:0000278","REF2","ab_f",0.0168128
"3861",-0.167132200388707,"GO:0000278","REI1","ab_f",0.0168128
"2142",-0.523608782570717,"GO:0000278","RFC1","ab_f",0.0168128
"4105",0.195436168174803,"GO:0000278","RGL1","ab_f",0.0168128
"1648",-0.478438831897659,"GO:0000278","RHO1","ab_f",0.0168128
"2546",0.318868442073899,"GO:0000278","RIM101","ab_f",0.0168128
"392",-0.95857481419984,"GO:0000278","RIM15","ab_f",0.0168128
"790",1.05681172180765,"GO:0000278","RIM9","ab_f",0.0168128
"760",1.12275878384439,"GO:0000278","RIO1","ab_f",0.0168128
"39201",0.119573722195982,"GO:0000278","RME1","ab_f",0.0168128
"29581",0.404137954090378,"GO:0000278","RMI1","ab_f",0.0168128
"3547",0.171484699672368,"GO:0000278","RPD3","ab_f",0.0168128
"3839",0.142528439065617,"GO:0000278","RRD1","ab_f",0.0168128
"1411",0.784350481606338,"GO:0000278","RSR1","ab_f",0.0168128
"3845",-0.12430054544575,"GO:0000278","RTS1","ab_f",0.0168128
"3409",0.243650062830915,"GO:0000278","RTT107","ab_f",0.0168128
"2918",0.368056042180987,"GO:0000278","SAC3","ab_f",0.0168128
"1146",0.682801383166035,"GO:0000278","SAP155","ab_f",0.0168128
"1963",0.43556684520856,"GO:0000278","SAP190","ab_f",0.0168128
"2417",0.35823321358794,"GO:0000278","SAT4","ab_f",0.0168128
"1730",0.521972680570237,"GO:0000278","SCC2","ab_f",0.0168128
"3982",-0.154271729724711,"GO:0000278","SCC4","ab_f",0.0168128
"3358",0.389893883722,"GO:0000278","SCM3","ab_f",0.0168128
"3747",0.172434369559117,"GO:0000278","SDA1","ab_f",0.0168128
"1531",0.495580531313257,"GO:0000278","SDS23","ab_f",0.0168128
"170",-1.75663003868175,"GO:0000278","SFG1","ab_f",0.0168128
"1034",0.778057236639842,"GO:0000278","SFI1","ab_f",0.0168128
"3846",-0.360429994035613,"GO:0000278","SGO1","ab_f",0.0168128
"2603",0.390963579790272,"GO:0000278","SGS1","ab_f",0.0168128
"1655",-0.684683950046788,"GO:0000278","SHE1","ab_f",0.0168128
"2207",-0.429135429315963,"GO:0000278","SHS1","ab_f",0.0168128
"3913",-0.140767085889204,"GO:0000278","SIC1","ab_f",0.0168128
"826",0.855219924116075,"GO:0000278","SIN3","ab_f",0.0168128
"1693",0.591891949160624,"GO:0000278","SIT4","ab_f",0.0168128
"2275",0.375268960038868,"GO:0000278","SKG3","ab_f",0.0168128
"4464",0.0577897092152436,"GO:0000278","SKG6","ab_f",0.0168128
"4264",0.0926547126877334,"GO:0000278","SKP1","ab_f",0.0168128
"1863",-0.605551043613467,"GO:0000278","SLA2","ab_f",0.0168128
"2947",0.614854020760535,"GO:0000278","SLD2","ab_f",0.0168128
"4129",0.110498899859279,"GO:0000278","SLK19","ab_f",0.0168128
"1499",-0.55688702177633,"GO:0000278","SLT2","ab_f",0.0168128
"289",-1.47442992830726,"GO:0000278","SMC1","ab_f",0.0168128
"3305",0.236252311209329,"GO:0000278","SMC2","ab_f",0.0168128
"2649",-0.428100255217432,"GO:0000278","SMC3","ab_f",0.0168128
"2222",0.451422266191908,"GO:0000278","SMC4","ab_f",0.0168128
"1303",-0.520911949695868,"GO:0000278","SMI1","ab_f",0.0168128
"2196",0.337216654956058,"GO:0000278","SNF1","ab_f",0.0168128
"22861",0.644842994495936,"GO:0000278","SPA2","ab_f",0.0168128
"1981",-0.457766789287834,"GO:0000278","SPC105","ab_f",0.0168128
"4783",0.0204812099144864,"GO:0000278","SPC110","ab_f",0.0168128
"4231",-0.10721618967612,"GO:0000278","SPC19","ab_f",0.0168128
"2237",0.652910352390139,"GO:0000278","SPC72","ab_f",0.0168128
"4567",0.0627037474643493,"GO:0000278","SPC97","ab_f",0.0168128
"4091",-0.172865923537609,"GO:0000278","SPC98","ab_f",0.0168128
"3575",0.228731224523778,"GO:0000278","SPS1","ab_f",0.0168128
"1519",-0.590328015356457,"GO:0000278","SPT6","ab_f",0.0168128
"4456",0.0906128696162504,"GO:0000278","SRC1","ab_f",0.0168128
"4509",0.0554966292590353,"GO:0000278","SSK2","ab_f",0.0168128
"36021",-0.197368111049734,"GO:0000278","SSN3","ab_f",0.0168128
"432",-1.29297648006461,"GO:0000278","STB1","ab_f",0.0168128
"2461",0.381459075514547,"GO:0000278","STE11","ab_f",0.0168128
"4065",0.120687924058108,"GO:0000278","STE20","ab_f",0.0168128
"3826",-0.137943202487576,"GO:0000278","STE7","ab_f",0.0168128
"4394",0.0839699679382383,"GO:0000278","STH1","ab_f",0.0168128
"484",1.07803687839219,"GO:0000278","SWE1","ab_f",0.0168128
"2291",-0.502796952229722,"GO:0000278","SWI4","ab_f",0.0168128
"519",1.49668838415634,"GO:0000278","SWI5","ab_f",0.0168128
"4053",-0.122470136971869,"GO:0000278","SWI6","ab_f",0.0168128
"4428",0.0817915695862621,"GO:0000278","TEM1","ab_f",0.0168128
"4132",0.154252358145721,"GO:0000278","THP1","ab_f",0.0168128
"4891",1.21629200490241,"GO:0000278","TOF1","ab_f",0.0168128
"614",-1.21651730404941,"GO:0000278","TOM1","ab_f",0.0168128
"13",2.69269675672102,"GO:0000278","TOP1","ab_f",0.0168128
"474",-1.12142302906993,"GO:0000278","TOP2","ab_f",0.0168128
"6561",1.33437237523637,"GO:0000278","TOP3","ab_f",0.0168128
"2108",-0.430646041251828,"GO:0000278","TPD3","ab_f",0.0168128
"2727",1.53576666413611,"GO:0000278","TPM2","ab_f",0.0168128
"38",-1.69597588965469,"GO:0000278","TUB1","ab_f",0.0168128
"27",-2.06821029388355,"GO:0000278","TUB2","ab_f",0.0168128
"2289",-0.465147422516639,"GO:0000278","TVP38","ab_f",0.0168128
"1913",-0.454589077806303,"GO:0000278","UBC9","ab_f",0.0168128
"2803",-0.445000733800039,"GO:0000278","ULP1","ab_f",0.0168128
"1402",0.615782833356806,"GO:0000278","UTH1","ab_f",0.0168128
"3667",0.164284067142294,"GO:0000278","VHS2","ab_f",0.0168128
"2397",-0.476537860389766,"GO:0000278","VRP1","ab_f",0.0168128
"3482",-0.224505456485936,"GO:0000278","WHI5","ab_f",0.0168128
"1202",1.34898103136854,"GO:0000278","XBP1","ab_f",0.0168128
"518",-1.06687994772205,"GO:0000278","XRN1","ab_f",0.0168128
"4845",0.0674358809036129,"GO:0000278","YCG1","ab_f",0.0168128
"4597",-0.0398954957388412,"GO:0000278","YCS4","ab_f",0.0168128
"28362",0.473330055038166,"GO:0000278","YOX1","ab_f",0.0168128
"4684",-0.0250658394754031,"GO:0000278","YPI1","ab_f",0.0168128
"3620",-0.166959891265921,"GO:0000278","YRB1","ab_f",0.0168128
"2091",-0.42498194569981,"GO:0000278","YRB2","ab_f",0.0168128
"611",0.89636218027442,"GO:0000278","ZDS2","ab_f",0.0168128
"4762",-0.0132818725580097,"GO:0000278","ZPR1","ab_f",0.0168128
