"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3","s_1_NR_A_FPKM","s_2_NR_B_FPKM","s_3_CR_A_FPKM","s_4_CR_B_FPKM","GSM3714420_Galaxy259","GSM3714420_Galaxy264","GSM3714420_Galaxy269","GSM3714420_Galaxy274","GSM3714420_Galaxy279","GSM3714420_Galaxy284","GSM3714420_Galaxy294","GSM3714420_Galaxy374","GSM3714420_Galaxy379","GSM3714420_Galaxy384","GSM3714420_Galaxy389","GSM3714420_Galaxy394","GSM3714420_Galaxy400","GSM3714421_Galaxy415","GSM3714421_Galaxy420","GSM3714421_Galaxy430","GSM3714421_Galaxy531","GSM3714421_Galaxy536","GSM3714421_Galaxy541","GSM3714422_Galaxy451","GSM3714422_Galaxy456","GSM3714422_Galaxy461","GSM3714423_Galaxy466","GSM3714423_Galaxy471","GSM3714423_Galaxy476","GSM3714423_Galaxy481","GSM3714424_Galaxy486","GSM3714424_Galaxy491","GSM3714424_Galaxy496","GSM3714424_Galaxy501","GSM3714424_Galaxy506","GSM3714424_Galaxy511","GSM3714425_Galaxy516","GSM3714425_Galaxy521","GSM3714425_Galaxy526","GSM3713845_Galaxy26","GSM3713845_Galaxy513","GSM3713845_Galaxy518","GSM3713845_Galaxy523","GSM3713846_Galaxy528","GSM3713846_Galaxy533","GSM3713846_Galaxy538","GSM3713846_Galaxy543","GSM3713846_Galaxy548","GSM3713846_Galaxy553","GSM3713846_Galaxy558","GSM3713847_Galaxy563","GSM3713847_Galaxy568","GSM3713847_Galaxy573","GSM3713847_Galaxy578","GSM3713847_Galaxy583","GSM3713848_Galaxy227","GSM3713848_Galaxy232","GSM3713848_Galaxy237","GSM3713849_Galaxy242","GSM3713849_Galaxy247","GSM3713849_Galaxy252","GSM3713849_Galaxy257","GSM3713849_Galaxy262","GSM3713849_Galaxy267","GSM3713849_Galaxy272","GSM3713849_Galaxy277","GSM3713850_Galaxy282","GSM3713850_Galaxy287","GSM3713850_Galaxy292","GSM3713850_Galaxy297","GSM3713850_Galaxy302"
"GSM3713848_Galaxy237",43187.701858539,37516.9487653538,47581.313399668,31430.759084864,33476.1387454402,42596.9454361959,31458.3182202942,33661.4525157246,33563.1286540126,31199.8887842822,30905.6292953858,33473.1534427567,30330.8338253183,31186.9477092735,30374.1784129687,24053.5604093207,24121.5908952169,24053.7817255147,30345.3723943893,31078.6365105483,34600.0115096952,33912.3700612627,42940.4034614661,45192.7266438039,43815.4288182453,28665.3781676336,28558.989235249,28534.6051861596,28270.6303195652,27132.0187598622,27502.4051781827,27540.7489796604,29095.721231931,28984.2409532158,28898.973154425,29007.1806755813,28875.9011260087,27599.7957449845,27557.0951300283,27343.4872733944,27471.13711024,27598.4842482191,27520.0092162604,27605.7720377502,29743.1633112037,29770.0824114966,29433.4082825745,30442.4971434596,32256.6920692562,32245.4640163795,32527.7332837818,29649.0484985874,29321.770740027,29313.517747549,31341.6637409917,31670.7664480336,30999.5644571396,44462.002615718,44781.3398750337,44518.4845390618,16356.5793394793,16453.8746726454,16237.5938405834,16562.3798838644,16724.1382147582,17177.6481810219,17419.0163249115,17282.4466042337,17244.1689564966,17295.09189048,16600.254151882,18265.7441131779,18108.5200640046,18238.4310924489,18431.4247556409,18111.6939959039,1791.04340922778,1560.59699786503,0,10748.2725738728,10827.4238125262,10665.1452529572,10681.5043037734,10745.5778052158,10622.6202234931,10682.3947610858,11196.0410336668,19221.5983377579,12366.9134996345,12355.1534581956,12365.3168912979,12597.9392120577
"GSM3713849_Galaxy242",45643.5318232782,39822.0791566456,50122.7845483148,33640.3117894054,35723.1788182103,44741.738370115,34021.7143390971,36022.8894072813,35820.0617404952,33598.7457545431,32771.1518813915,35508.1706825729,32827.0561493169,33803.6645312209,32687.1936251193,26395.5903661186,26390.3929238794,26248.1230646732,32881.2997657923,33734.7456265286,37269.1979901182,35683.7803768868,45176.4290890414,46625.6556903409,45028.5661838032,31063.5586705507,30943.3604459634,30918.1513653717,30625.9942321649,29348.7407773529,29690.2149291591,29765.3142531401,31407.6479650279,31299.6678857869,31252.0877980101,31330.9707533997,31221.8655679193,29831.7187563127,29566.5652176789,29378.33876372,29624.1521993607,29641.8476138511,29542.7686805887,29636.8221768057,31811.3546612677,31840.3484017689,31510.5052339446,33200.2258991476,35156.1337171953,35172.4793961653,35439.914804967,32494.4287833862,32158.7579158252,32189.9834593952,34423.7682773202,34700.3051372669,34035.8688979549,47712.9773438996,48030.1450499072,47728.0339742542,16848.6214270182,17030.2502221325,16755.672574047,17127.7301895113,18616.0497985921,19881.744180396,19868.5053273489,19843.8499692794,19824.5521100289,19879.6009974681,19188.3977245363,19541.2078804509,19492.8128803914,19489.1168884911,19712.820140555,19249.5108007107,10493.6464988132,10616.9504019382,10748.2725738728,0,3108.17596965354,3159.0909162973,3301.2652002514,3107.48684841179,3100.85720504641,3267.30292028949,3056.51181481266,16155.5549660453,8720.46185220287,8536.19219505905,8374.44936586355,8973.67059649943
"GSM3713849_Galaxy247",45225.2018401764,39412.2041298334,49777.2288205488,33308.8552417806,35208.0480192225,44402.6701313131,33436.8186891207,35413.5650382213,35289.379899128,33033.9663048642,32222.3389523719,34922.6594198093,32259.2345871577,33256.1725003031,32146.8951270331,25854.8401753305,25801.8626213229,25620.7818974554,32666.9847667362,33544.7004923423,37101.6563493006,34763.2122602409,44311.7405553954,46597.7004631929,44988.0306743241,30151.4104092816,30052.6897437951,30014.2246670972,29728.0953880659,28427.6827023928,28733.8027437643,28801.8839462364,30421.0002071778,30315.1869473615,30271.0433540091,30353.9386674109,30256.3818227066,28871.9861314429,28637.6279405692,28458.598196309,28716.8483463649,28709.3241905515,28612.4881288356,28696.4547521612,30784.4184378571,30809.867838974,30501.9113973779,32530.2480536685,34529.0009595861,34552.9547222184,34808.5311303246,31768.0942673129,31453.4771964392,31487.1873729351,33743.8327985266,34032.8023580829,33330.6432544296,47171.4585743785,47492.894075183,47175.6868003729,15373.8222099711,15571.5450319316,15301.7555869785,15663.3902718906,18194.4849846876,19491.8064806073,19186.9247068963,19180.688995848,19149.0335774513,19221.6351690889,18715.4794700785,18858.633788569,18856.9070094003,18826.0686772808,19058.1998530247,18705.2047475509,10560.4593732267,10623.7620110561,10827.4238125262,3108.17596965354,0,737.294738889769,858.280924594537,609.900254756353,825.244609533018,750.569611249358,1996.80783006241,17138.8153903044,7650.17525452121,7470.01916048039,7347.53597610229,7830.7255890865
"GSM3713849_Galaxy252",45101.1947081251,39283.7183348749,49649.4773272563,33179.1880253211,35053.4114487781,44200.1428270071,33346.4152051707,35303.97489771,35135.1523674636,32954.0164111603,32172.3342923897,34848.8928398391,32169.4942459853,33149.0367269759,32056.4004758111,25755.9439803056,25688.8135497176,25502.8266821003,32473.1231066359,33349.4234960772,36886.5471412332,34790.3050992639,44356.8641329621,46388.1338069555,44765.5312122688,30150.8671153049,30055.3951257354,30014.829524282,29725.8756106087,28409.2203088038,28718.1878851243,28786.8867795628,30418.5724557087,30311.0623446304,30268.851806105,30349.9647464307,30248.9527246282,28859.6039445274,28615.9487599632,28437.1274491772,28681.6185358645,28686.674666783,28587.9710766871,28675.417850536,30789.9128988073,30814.9308002202,30506.6779636107,32325.18148973,34316.5620668465,34340.666857504,34597.2071453468,31582.201275822,31267.2149817287,31303.8234711501,33545.566109702,33832.5436235638,33137.6099364641,46942.625878065,47261.2534944135,46944.1159059347,15265.4244791857,15458.1131331004,15195.2146052544,15546.6188632894,18098.476494415,19287.5520767696,18982.8093454353,18977.7304501458,18943.9060827503,19017.1980785992,18539.9582837657,18642.4625838738,18641.3310582253,18614.869236827,18843.4841810763,18486.823131806,10393.9017446779,10446.0446962608,10665.1452529572,3159.0909162973,737.294738889769,0,924.814004204984,658.672406951777,824.330503151719,752.216594269203,2373.26910313364,17497.6494079699,7562.71923643002,7394.25628051577,7294.08792554591,7749.19115335954
"GSM3713849_Galaxy257",45091.6015913668,39278.0485156384,49638.9560755269,33185.4581756613,35063.0617381048,44240.8993379976,33309.4524693431,35283.5105414022,35148.1628335833,32926.6013653831,32129.9980730761,34818.2619608354,32134.419394733,33126.6697853788,32024.1229158213,25726.7019556437,25664.2108903801,25476.327632588,32520.1798091647,33395.0538555252,36954.086015786,34582.9202642661,44141.8913361906,46449.8243231981,44852.2738069589,29991.0511207214,29890.7398168011,29852.5794448205,29566.5010041255,28265.6944467088,28562.9177921384,28633.1568476977,30249.7569756227,30141.7617600329,30096.9981141068,30183.3614475755,30080.1464902334,28702.7662727588,28460.4766210192,28285.4923829624,28545.7915849986,28534.132557931,28436.6191904859,28520.0077919343,30616.0219301396,30640.6015253316,30332.4069817055,32314.5204951694,34313.7589861908,34332.9806792313,34590.8858543471,31554.4408864972,31237.9783915404,31275.6960184894,33528.9505908435,33817.9984899641,33117.7315816471,46970.4784515976,47293.3085597426,46976.7609761896,15120.8946168222,15316.2880349287,15053.589515918,15403.9846687112,17997.9550788674,19353.7152500962,19039.6145893944,19035.9171436785,19006.5514588678,19074.5774030218,18553.7940673727,18664.2583048051,18671.9750346739,18641.4315266866,18874.1053706493,18527.983124219,10473.7758233039,10527.3463068049,10681.5043037734,3301.2652002514,858.280924594537,924.814004204984,0,880.221595865321,674.943231684214,594.67644089588,2430.44257293093,17249.7507845584,7636.92262965314,7468.54169550654,7360.24467766923,7801.54347377671
"GSM3713849_Galaxy262",45093.5305529779,39279.1973405494,49634.2454135066,33147.7566027007,35045.4798087988,44216.2415072865,33315.2568535087,35282.3966957744,35132.1071024614,32933.5343447231,32143.5248814479,34827.7112131753,32139.0227939826,33123.3408218754,32025.4610458501,25757.1165412019,25684.8046233329,25495.1493679704,32483.2821444525,33359.3466827987,36897.6886636415,34823.8073525294,44390.4661049031,46398.655085728,44781.3170693014,30212.8668839363,30114.7696729742,30075.7145676012,29787.9410867526,28477.4605361599,28784.5885004721,28851.5418805874,30478.7256340984,30370.2331461346,30327.2454514734,30410.382402703,30311.7616108832,28922.4099556166,28675.7905837474,28497.7660610173,28745.1550502083,28748.1828918637,28649.4196106821,28735.8405377371,30846.6735736638,30872.247686064,30563.5831240541,32404.2922090493,34389.6446998892,34413.889858643,34669.1399365807,31660.8791819885,31343.2902139112,31377.592897187,33616.150638698,33903.9293683455,33206.9539251843,47000.8625831121,47319.2445498199,47003.5033201629,15283.5839223394,15478.6364097153,15209.0671092354,15566.3867953647,18033.4017399629,19335.3265203037,19033.8234584978,19026.1843202429,18993.1616147681,19066.61138437,18545.1062954056,18683.1389670357,18679.8096473818,18653.4767722906,18882.7663647812,18529.5339202838,10464.1759209712,10530.6314697032,10745.5778052158,3107.48684841179,609.900254756353,658.672406951777,880.221595865321,0,774.229325448327,748.472437744601,2153.59332841046,17173.2976914192,7577.76106726473,7387.218714103,7284.04762284545,7740.08854899761
"GSM3713849_Galaxy267",45045.2289114176,39228.0367268595,49592.2058984607,33097.3786481393,35009.5292228946,44195.6498074406,33251.7438108252,35235.6844558993,35097.8116569339,32875.343184584,32067.8907896334,34769.0660150347,32075.9197259395,33068.8001705901,31963.6063686443,25686.0372816049,25616.1814049324,25427.6024059776,32454.6452501549,33324.8923273752,36883.2848961114,34842.0747291593,44410.6459510013,46439.0698940395,44820.5182201699,30224.8676664629,30123.2656662435,30085.8590180376,29796.2927638462,28490.3070662939,28796.4539100701,28865.5525183746,30493.4176036379,30387.8920397621,30339.5668872577,30426.2235079426,30326.4905409049,28935.2493174052,28687.1215296986,28503.2971493023,28759.1805417235,28760.1184504912,28660.0505491321,28743.3031216944,30856.8348081739,30881.7140908064,30571.6294049999,32444.9662821436,34425.3212631872,34448.2972886361,34709.8643826327,31700.0378229901,31382.0250345082,31419.0054737074,33650.4301206442,33940.7389451729,33243.5932279245,47052.733491995,47372.5148311621,47058.9992144999,15217.1778207778,15414.2985418235,15152.1088496229,15506.8639383828,17952.6336554476,19309.4722211265,19017.0585017067,19009.2565805759,18978.3076565743,19051.1943645841,18506.7136621163,18722.7513124189,18710.3922744172,18693.788438408,18917.648868626,18550.7082817467,10405.7728384284,10456.1428431477,10622.6202234931,3100.85720504641,825.244609533018,824.330503151719,674.943231684214,774.229325448327,0,685.596547143699,2386.25559028555,17083.047223132,7503.80910530579,7343.59648818304,7217.91969124924,7711.59608531351
"GSM3713849_Galaxy272",45113.6600214522,39289.0762536533,49658.1952085174,33148.1886545903,35063.9996772515,44256.8948833614,33298.2494636802,35275.9081371082,35154.6175130528,32907.160073958,32109.0618023023,34805.309700971,32125.1679377252,33116.5025967411,32013.8558577469,25734.2308951104,25657.8885193794,25455.8685329432,32503.5179330435,33379.6651865957,36934.9032007687,34694.3579507994,44250.8479147537,46448.7806134656,44835.2369772647,30073.5388453347,29975.0147335444,29936.3444115445,29649.4809227134,28341.4521894651,28641.0752880667,28711.3410604666,30333.7799670038,30226.8649527733,30182.3765981909,30267.9101452371,30166.6234494524,28781.5413001213,28539.9084148498,28364.4330836954,28620.8327120464,28612.3529096268,28515.0586620812,28599.4734978122,30696.4093336921,30721.0817092358,30413.4915111008,32339.8759904861,34339.2944176356,34359.0370871179,34616.261832527,31584.7758569461,31269.7877385212,31307.8488537255,33558.5230312289,33845.7434623554,33148.3827885983,46981.0538828172,47302.2471046303,46985.2275679372,15123.9664597777,15320.7241618995,15057.5493148323,15417.3052081964,18032.2150014106,19319.29702309,18995.2234539562,18991.7201423261,18962.3740551742,19036.7910570656,18528.9528549193,18672.8576787508,18679.9337815272,18648.6246672356,18881.4417836057,18533.7794655375,10448.5983598918,10502.7833912711,10682.3947610858,3267.30292028949,750.569611249358,752.216594269203,594.67644089588,748.472437744601,685.596547143699,0,2370.10315928144,17252.6354994765,7482.71400448395,7304.09087787541,7203.25973840734,7673.7734748891
"GSM3713849_Galaxy277",45468.345677252,39718.8513976723,49951.2199490864,33617.0430563781,35512.9141709621,44593.4856805199,33764.6779280029,35715.7608915314,35609.4759933022,33383.179128081,32616.1166085144,35267.5930013016,32588.3080688885,33552.5600357328,32471.6610335847,26305.9213956558,26262.2386592473,26096.4415019294,32967.4218864409,33828.0467691635,37324.5099426162,35135.597919152,44550.9499144504,46664.7320947992,45114.972834157,30597.7352138382,30486.7945397609,30452.059111005,30178.7086897931,28916.8807288709,29218.0502805946,29279.8284451436,30851.836505726,30750.369322779,30706.2929609248,30787.9403372067,30708.3643027309,29343.1621708086,29112.5458464046,28932.4248519029,29197.2829469132,29192.5977801083,29098.9899045081,29182.9514446779,31250.127946869,31271.6460822442,30960.0090949546,32793.0774938553,34739.5806677367,34764.5248153121,35024.2220303904,32046.5530261491,31737.9643689142,31764.2896619984,33959.2620533056,34251.3322903986,33549.3304852403,47251.1401632431,47573.0294979729,47262.1412085496,16422.967432134,16606.4593103912,16317.9270655682,16697.1544251995,18887.2880397059,20255.2843554651,20016.0254193896,19995.4765685509,19969.6840861337,20047.6082883954,19425.8372074363,19641.1034263464,19647.5700507795,19615.829017906,19852.4028722083,19480.4033254847,10934.0661911934,11016.4636367545,11196.0410336668,3056.51181481266,1996.80783006241,2373.26910313364,2430.44257293093,2153.59332841046,2386.25559028555,2370.10315928144,0,16593.7671307619,8638.88661786369,8443.96728281537,8262.30373493132,8834.87643697233
"GSM3713850_Galaxy282",47807.9346403287,42702.0445837081,51458.0642437847,35865.3950445151,39026.4130222951,47568.0267622515,35747.7076025455,38021.9970958641,39386.3536467202,36383.8719066776,35635.6970777251,38263.0149020024,35295.0967475908,36179.3643922398,35216.4650394038,31288.6090701786,31195.9515077265,30716.8237264518,36874.9688399144,37418.7044678282,40440.1407019326,41307.2391590887,49052.4322056836,50837.2772447311,49639.2559755002,37818.844801475,37619.0630901261,37693.8488770807,37458.4775609177,36695.4681326218,36912.6631680696,36957.1592318691,38163.2602594966,38060.4404547187,37972.217941526,38129.6741479998,38120.7993275398,36969.8619025876,36598.7314575107,36476.9411024558,36737.1643951325,36709.9305856705,36666.2842034564,36681.577011926,38414.2075394582,38429.8473442703,38146.9082811355,38901.6087372909,40405.112334293,40347.1419892263,40624.4303154391,38277.1407426674,37944.7588119177,37919.7554969236,39715.291285946,39973.2295051249,39398.0057164816,51153.7930596439,51486.9025979109,51295.1657200304,25653.768984915,25895.2315283658,25705.0681609748,26174.6444910734,24477.9147951081,28776.5493504547,28944.3787262143,28868.695251848,28882.6519122454,28983.7765548075,27286.3509546304,29286.5391286609,29174.2428125474,29212.3894308504,29447.1159168817,28996.3344654411,19481.5257791027,19695.6210990325,19221.5983377579,16155.5549660453,17138.8153903044,17497.6494079699,17249.7507845584,17173.2976914192,17083.047223132,17252.6354994765,16593.7671307619,0,18217.7547792007,18040.7699232624,17738.9125050479,18510.1598393693
"GSM3713850_Galaxy287",42955.0956796923,36703.9211584566,47558.523081003,29815.1728961639,32258.3833573576,42376.342080721,30359.8597617246,32430.8968705023,32386.4497843007,30037.2752858845,28843.7067686526,31870.1272950453,29092.7253684619,30250.4125260999,28889.6278298067,22309.7912733011,22180.5246305025,21891.4461904207,29443.5798085904,30376.0766041382,34238.14980044,34835.1714067493,45078.6475190648,45151.652436007,43007.9421031904,29280.6786358751,29135.3153183308,29125.2065943115,28765.9038787318,27395.0302278256,27788.3288701351,27895.7057760725,29674.2720085646,29570.920029546,29519.4562418351,29613.7616732407,29524.580564376,27958.7483082107,27570.5851872666,27316.3286708333,27453.9357024278,27613.2162222861,27487.3591932223,27542.6324675372,29888.6802263553,29957.0160817072,29581.740941575,31354.3886054169,33391.0543297772,33425.3894107176,33698.0545136963,30609.9115969166,30190.3201220441,30235.9011939723,32547.5913467981,32842.7883772196,32151.1715585282,46692.0061522902,46993.6428924397,46668.1927445375,13807.2347627618,14053.994532781,13812.4918156398,14204.7734038116,17139.6641031094,17634.0898126051,17020.5629867215,17080.5184638026,17028.9124607117,17225.9388826657,16910.8812624491,17328.5965610075,17215.2141941309,17206.5259587997,17295.1528553814,16945.7257238901,12212.6094409813,12193.9213792687,12366.9134996345,8720.46185220287,7650.17525452121,7562.71923643002,7636.92262965314,7577.76106726473,7503.80910530579,7482.71400448395,8638.88661786369,18217.7547792007,0,851.562293112543,777.232049077003,2009.08584998907
"GSM3713850_Galaxy292",42974.1890577898,36735.758399368,47569.5539020478,29872.0585765297,32272.1306757086,42360.7979422193,30390.9374488914,32449.3464986149,32394.0102792654,30072.0148068134,28912.5905772903,31911.8169573933,29141.8663089674,30285.6243251888,28942.4862235817,22420.7986223094,22258.7093831232,21954.9940863482,29487.198941601,30425.8277173656,34262.3019808092,34879.8426253818,45104.1955998282,45159.5921924006,43029.3931541025,29367.6023128838,29227.8441066959,29216.0123262903,28859.2904831152,27488.0849531454,27881.0885724972,27986.9703878149,29763.9059045421,29657.9690182058,29609.8005211328,29700.3022923095,29613.2320147546,28050.9513152989,27651.5181701803,27404.2130621223,27536.9674333949,27695.409372125,27568.7440117053,27629.4176918086,29968.0746175145,30037.0487828595,29664.8138952021,31381.8102914557,33416.9947183607,33450.1592709358,33717.2320495731,30649.8003697158,30231.0086674043,30276.1501631597,32585.7359398618,32877.4701755358,32187.5382146605,46679.1115143715,46978.1216813778,46651.1077108465,13796.5580865242,14040.8677630573,13793.4754707819,14189.3519095465,17104.6520510472,17641.9464138889,17041.5895947145,17098.4233088367,17049.5234589496,17240.2244443585,16903.4697576807,17305.0792430271,17193.048119108,17177.9935154977,17277.4414416384,16924.9055568919,12137.5664603045,12150.9628177575,12355.1534581956,8536.19219505905,7470.01916048039,7394.25628051577,7468.54169550654,7387.218714103,7343.59648818304,7304.09087787541,8443.96728281537,18040.7699232624,851.562293112543,0,914.072427919809,1710.68226218815
"GSM3713850_Galaxy297",43106.8984988702,36874.1244503155,47691.6002923413,29956.9918771483,32428.9412824463,42522.7451118234,30507.6711283008,32589.0729298255,32565.4466114029,30193.8191705711,29001.3826431615,32028.0117226444,29253.6175551569,30404.6449495967,29047.9383196873,22537.8796181,22399.6693280942,22102.7052328986,29614.1469844164,30536.9644482532,34380.6261217881,35001.1384096313,45193.8205540865,45238.7976502322,43124.0537123141,29523.2765120545,29374.7158291007,29365.9531563824,29011.9574547542,27652.0767476275,28040.4154037967,28145.9216000989,29912.2222288162,29809.8309668295,29756.8189095959,29853.4429805349,29771.8717539697,28205.9246310622,27816.0507231842,27563.5827012923,27709.4007241652,27862.3981665299,27737.7826628188,27793.4011052044,30124.2315332323,30188.635991002,29815.6416321734,31545.0267828489,33565.6517637855,33599.7636050176,33873.3856272477,30808.1223653854,30393.5110110323,30438.8531765735,32731.777645237,33025.9708317243,32336.1485065579,46807.4137049118,47109.5726067058,46786.5115002406,14016.8298240202,14263.8473657704,14015.6224080584,14414.9388797093,17192.5817077908,17867.9650599864,17282.5243135236,17333.0246219494,17285.6706030802,17480.9540923537,17095.9312593173,17533.618021554,17426.3481558321,17412.6848696255,17514.5688215204,17161.4513458902,12217.9018009967,12203.4727840838,12365.3168912979,8374.44936586355,7347.53597610229,7294.08792554591,7360.24467766923,7284.04762284545,7217.91969124924,7203.25973840734,8262.30373493132,17738.9125050479,777.232049077003,914.072427919809,0,2219.14866266482
"GSM3713850_Galaxy302",42605.2189094838,36324.8013591795,47214.9938855723,29470.0159610055,31823.2825230598,41974.9803219754,30075.7751402755,32108.7223480373,31941.9940667803,29746.518104822,28567.0511329456,31568.3054330041,28783.6187616058,29932.8105026432,28572.0536346656,21963.7329060325,21791.4819909359,21517.1846026128,29002.1253074818,29953.873504302,33827.405030105,34776.7047194771,45118.3474210775,44830.7563317029,42662.3684932577,29194.505559929,29055.1381309532,29045.0109900297,28679.0111127,27275.9136542218,27668.7425583309,27779.7573990139,29589.0350862853,29477.0555170334,29435.1001094425,29524.4890928717,29421.9700322233,27845.4847121171,27418.1365858397,27181.0723016309,27308.7640287829,27466.3142886498,27338.0703320649,27395.7987620902,29790.752868814,29867.2037835816,29487.8660380001,31090.7418048198,33143.1409588472,33170.2967311858,33433.9783135168,30367.2275465094,29930.6706733682,29972.3591301665,32308.4615595217,32599.4793394567,31903.6447378746,46445.8329546701,46742.8300760188,46413.6381542954,13457.7721089931,13702.3585858046,13453.1763146218,13824.9572444416,16913.7734366245,17307.035877042,16680.9664198321,16744.4347362072,16696.4883706176,16875.8492402429,16600.9613197265,16862.7317677677,16743.5562158065,16731.2538017416,16817.6709944557,16463.5516424167,12350.5203214237,12398.6603230993,12597.9392120577,8973.67059649943,7830.7255890865,7749.19115335954,7801.54347377671,7740.08854899761,7711.59608531351,7673.7734748891,8834.87643697233,18510.1598393693,2009.08584998907,1710.68226218815,2219.14866266482,0
