"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3","s_1_NR_A_FPKM","s_2_NR_B_FPKM","s_3_CR_A_FPKM","s_4_CR_B_FPKM"
"GVP36",366.782480888009,369.535924866676,732.567691089476,815.108146579809,625.179298484837,346.620251985847,291.779048266459,369.044088999031,476.461929015999,371.648085790606,407.383647333302,370.81689599381,390.417495257164,391.935800750688,393.840712781422,653.674627241817,770.128364164879,856.367588149307,253.179991756148,233.740591654152,238.766387301777,1320.26401275765,1224.87052043517,1835.14216823256,1268.00473483877
"GWT1",20.2724898945138,20.9809426953359,81.1691986657849,80.1688104887807,63.1078586137953,31.5679730770419,17.7825726979008,27.7050983891463,52.853595721201,21.4531017333477,27.4333537528659,22.721488632463,26.3892217955567,29.395411997599,30.0106302437196,66.131432714113,67.5678956070867,72.8429792305323,27.5151613738972,25.3957297164591,26.2801602331313,136.438468061545,140.972329093175,161.183124369539,126.777187608132
"GYP1",18.4746807588413,17.123226175159,41.557313354335,48.9586548422666,57.1358222829785,23.4167799806825,17.5152078827985,18.5182835818309,82.0509361590121,18.5477123981766,20.6379837058884,18.5512159688358,18.6324605638007,20.4377778505018,18.6018707464773,52.6581940567434,76.1253993491866,66.1753356614146,22.1902724316212,25.5317042528034,26.8850839106911,110.072661314594,112.719016033649,167.935223725492,129.70257050927
"GYP5",141.845240539585,138.091978402961,310.640015676515,304.775699223723,295.322452051797,126.38381625954,111.60983291557,151.924936442425,250.229650538068,130.41174096387,152.789986668674,152.411853732995,129.397659444144,140.686011193797,144.018816806125,282.133547327772,309.856178049435,315.90240345386,146.44080315705,148.99050747986,160.440588046557,417.836575948457,402.245968434994,673.144470039567,507.762445976205
"GYP6",36.8439417844691,41.1582129609445,131.846190364825,158.923703947331,113.622964912907,55.6379542309872,71.9728919256062,64.6876650848877,98.5093061501454,177.064778294419,219.988386535457,163.307281179679,70.1287357992269,81.52621583832,62.4070812235496,70.8373757183709,120.644120348724,156.945799270321,178.460395218978,302.263775945229,321.883599690605,444.439436631767,501.650992447356,627.199758835193,584.890793871045
"GYP7",90.7363200630709,90.4007782557572,182.078863056909,202.566696952427,178.986082786211,88.1074428838029,39.4186877089576,70.4107407158209,152.254357472642,75.2751231533153,86.2593204531387,81.685989404958,62.9182582423155,69.0509353019937,75.8434954675944,125.409571974727,175.27732906639,195.021225450599,83.5077019038762,82.7361082154851,90.2402099892209,301.65297187296,318.941826352501,595.497576863972,581.917569715611
"GYP8",18.1434326422644,18.3035870450661,32.5056660920283,44.0244944780722,38.2242128241779,36.5514669686023,29.7764103947888,35.9355685485622,28.0908550526673,24.3118570141865,32.2426599412225,29.9273129832732,38.4035583672301,36.4395016882741,37.5980266876513,54.4072590514662,57.7597426382757,60.5864276055154,18.4656444086933,16.5842246971452,19.4970367300856,113.450739366587,116.855303681768,153.234204038368,124.052704338453
"GZF3",36.6914373957758,41.060176920098,69.1175061816767,93.3929282730684,101.287845462722,58.8859066695082,36.5327860908675,44.2298424320558,98.2647945851503,31.4486659346061,35.4094739088882,31.4417575359959,49.6857241578626,51.1016789035948,52.8460571407394,79.7363428955037,96.38442569902,101.339346409099,47.0600179381771,49.3912559166462,51.0609001174753,122.353814541669,124.027509653093,217.102492894637,183.084952084681
"HAA1",234.751211423085,224.373563057083,368.337821454691,347.250265171657,351.238121910218,198.882606588259,265.588309857445,280.735405258926,335.065080166216,325.466781434268,328.087129977734,324.475096731113,289.828904786493,304.926142990599,272.940825741102,241.196593486216,338.880689302406,412.89326917857,318.478797308921,308.948270272239,307.37650744171,606.979716450709,582.033354052322,1093.69625284953,775.261931810626
"HAC1",4716.61093597925,4665.77704002578,8947.4168484799,9345.55913072394,8718.74759908538,3586.18777910244,3012.90585259979,4102.68575577483,8009.35219392484,4432.68724696091,4842.68714808764,4823.93360081572,3238.56677037823,3309.18255921882,3165.26485624732,5724.62812828987,8993.30755296884,10700.4777606125,3435.98205584289,3676.04326743245,3825.67782536643,10078.0641412412,9291.32040150737,17239.6886382999,11949.6324829015
"HAL9",34.091959792201,36.4019710912409,53.9647687064431,57.8302777404459,49.9316422013764,92.7278541860758,13.6633136699854,28.2387283014768,46.9759521340408,18.6530743475155,21.580709516918,23.5128391851153,26.8596868278942,30.2061244829981,32.2307480301258,32.9948868869939,46.1996026429271,55.7110685919128,54.1025441843432,58.3717343959159,60.0478868657541,92.1250799610709,100.047764105127,196.718147355803,174.094535744654
"HAM1",38.044354066843,35.2797252094667,44.6258130273107,63.4083820277128,59.0855614946629,45.3880408402017,49.7459906019251,44.9881182834019,46.2109286352195,42.0770438249863,43.4120538797566,34.5282982987084,36.0776588565511,39.7057106526987,36.4773482828369,81.7264177363365,80.2950911877579,87.5646449650946,25.0742484645522,24.2787549350007,23.8965823916629,234.938545096744,210.308696263085,242.812803290717,141.661028440933
"HAP1",37.4702803342097,40.2759555682923,81.9209698172199,129.438305655096,119.320969958527,50.0721842893445,26.5814008899835,44.0422674541448,97.1873989560607,30.0269171533931,41.5765834431324,32.5986505700459,39.0730635806643,41.848804069335,46.1004009048885,163.761687787448,187.611387653937,223.20102654018,51.4839435041893,54.8363896678678,59.3182387532084,213.311725301549,197.065597705442,306.168218736366,219.769410043035
"HAP2",142.322223307538,138.112995913522,281.815025084176,270.614468241744,233.469727317368,182.753294317227,112.860785803737,124.843001237642,211.4961017417,123.236426102146,138.462988722657,120.377257745405,112.17410803927,140.328691865157,128.764430412805,162.480245969669,219.123845842256,235.334061448032,278.841395788139,297.468907950543,308.147838992322,316.561223938701,332.929773901677,632.141883222395,471.433364335205
"HAP3",49.0098648117648,57.8930350533317,108.348035173771,134.49903169145,119.242007205448,84.1876280506983,58.627721271477,55.1815064718927,115.753131399979,50.6592722658374,59.7414908255296,44.3562118612012,66.0381980614638,71.8862122886763,60.370540164726,90.664688642162,117.44494939983,134.686128779346,92.0905674725625,96.0881254381793,106.61906966081,318.004234541499,297.321006677509,468.046361576873,281.772291113426
"HAP5",173.704636766453,170.835617418239,268.079977834557,384.258235820771,334.240464767227,200.934152608525,153.212697185725,175.419279676074,296.202079804934,123.004481123102,140.721736377367,124.764714311967,155.419732642514,171.052128593593,156.278548224571,252.970047741707,272.788689112119,291.405890524055,165.388253202883,157.919113197267,163.449731567901,408.24746799376,394.360195888896,721.102731223394,517.699941413435
"HAS1",71.1155335936146,68.095734919886,53.2504350355718,74.1539371386242,87.1598869553316,61.3929284742028,57.867605929651,63.881522306612,68.3422460861959,54.3709326450094,55.6771697471269,54.9099310377872,62.1691801373683,68.4534779917374,68.3247068681199,68.8190687427464,81.8964513581145,98.4983736694263,53.4530391478651,53.3591918649633,49.6958024273766,188.203244184516,156.418905719913,236.78986438134,160.519791724667
"HAT1",50.4655348528905,46.448387909675,107.900736949431,113.91958823104,89.5877895436778,46.2692193706586,42.5535078169866,54.8386209378095,71.6893681560972,45.2093480199003,48.0206969563105,46.4886151272856,39.2547196941592,41.2377473121943,39.0856199166323,106.896701644718,107.989641262171,116.152313964982,39.0983714930444,43.4165491323505,46.7366798980823,138.610405607223,134.060907018365,244.094586898559,174.70066073141
"HAT2",22.1513730178999,23.5733295737152,72.0588465218717,72.1468269621222,55.105250528248,29.7526451566043,15.3829843997054,24.5607748560248,46.9110592790359,15.8996796815492,19.7732128377917,16.8506783653524,27.6215848380706,26.1610323436761,27.8082881844854,64.2425373313011,61.4726335308638,71.2147747512723,20.316029618601,21.0467935654044,22.4073957986085,181.300383927741,183.200354927764,280.743493547164,249.688712492944
"HBN1",53.7324844989476,58.1887048452689,125.571075045355,185.594331217009,144.164369208334,237.539085293497,90.994630692984,94.2647382420254,133.521957319553,95.0062386007759,97.1321876490784,81.3173498940557,94.0131230762209,106.981715983383,101.911546216162,322.682105852612,326.190396761818,326.838561364794,99.5331491125948,95.5204617620979,92.5391519707024,274.380400669565,257.48033688815,451.001699961834,312.181345224212
"HBS1",200.661366343037,206.000828680209,318.08274863255,310.680135006006,302.520127590204,117.142763606457,59.228984750994,124.14186892095,208.429061031904,80.3140446809734,122.753448901215,118.748355179913,100.62258917714,109.423527497966,138.036632350788,356.010086753927,361.891694750678,337.049777740125,108.893622237334,104.665460807417,118.232638706929,416.663554590611,390.158366808,639.606906903122,454.136024603172
"HCH1",87.4699800862537,89.4878695863172,318.040458690894,311.353690198627,299.857571563524,239.321889323982,90.7823083608915,115.379188277859,328.160897109417,104.24866589671,117.52486789324,103.101679926322,156.024173940539,172.87504658283,159.058014747396,347.602766059198,351.328287259254,389.32401839093,213.004978333387,195.168794773471,191.727645019892,1041.19147641208,1255.32146978528,1144.3290247401,831.652658180095
"HCM1",17.8015819733275,17.8961191377536,47.5796599281483,87.2667279129653,84.6318146417408,37.9654190112057,21.8156537548629,37.2539093920027,76.9728096905592,20.730809622515,26.1747150795762,22.2789833198492,49.301610314759,41.5234376557276,41.5672763639866,91.2228169821948,115.408021393984,122.634258869525,31.6982163015935,33.4165595960873,30.9555329956743,106.092429384491,96.8740375887398,164.668026011165,114.624248184217
"HCR1",77.2420464704527,82.4716045860761,141.765825556638,161.460230968834,129.286488125987,143.463875018321,129.682497428243,110.752911196801,108.572183496374,134.59626175953,111.128099616372,90.5688904581127,152.619314723795,166.242328120017,147.894036683908,99.9414736885907,145.496966880521,174.646760117404,163.754995967242,157.388740497678,156.155887084407,528.465540659073,572.921634584406,753.707848424785,584.702388443897
"HCS1",14.4711078465006,16.1495839509567,36.6822245124294,46.4278677184126,36.0703635505033,29.8723596828349,15.175974424405,20.819607393481,29.5556652355894,14.2900842175786,16.9509559778101,14.3672208512725,17.1765111537301,18.5510268028149,18.7530471780225,36.0494598988529,45.8987780510969,53.127884894135,29.2720133292446,30.673095610424,30.7287782880349,86.768203140149,84.2594301963159,116.375078509456,85.1938146088368
"HDA1",15.1787796972982,14.5579554694162,25.9808502504353,40.6737975348725,36.8247658063798,25.4521569600564,13.4019700265623,18.3807449794999,27.0389713419757,12.5052837834458,15.9416442691482,14.1294326753678,21.981578121387,22.2211279962313,23.9179204536658,56.1301981319653,51.774270882441,56.1248506853666,14.0116377994036,13.1446065227638,14.8178012057521,112.390180237792,113.425236780973,136.940847935165,111.400710446168
"HDA2",29.5587998261374,30.3542415033813,85.0990737062019,84.4521865226182,83.3298315419697,60.193445632706,20.3461060078251,33.6337968294191,69.9061476657986,23.4303620945881,26.8679293048,27.1689721369518,45.9973062660651,46.6975029402391,45.8866793993541,76.7782767901237,80.441130774411,86.3758985961428,49.696115008915,55.7634280943426,51.0480640212488,158.62734581891,153.967664139555,210.133509039699,158.706673453555
"HDA3",22.3215627229639,25.3558507080559,57.9675948688812,68.441663151424,66.3439505588535,35.8265335052625,14.6923397557397,21.5709763339817,55.4916517618643,12.4908864462488,18.6176655674607,14.4072766694764,20.5689677612512,23.8632076375879,27.1406346495324,72.1135139865166,73.6193117367821,77.8328471345781,33.6580100030999,33.7807894936686,39.1965612999267,106.572934232743,107.598471115036,162.337620425122,134.258153810141
"HEK2",52.2060029129903,59.117995159662,83.8020689781102,92.4502348389883,76.6141803792952,80.2281610756816,100.466526518725,98.0618145826123,59.1920332156178,135.918585313871,152.174656048585,120.824897314004,121.014241378837,125.953437573681,112.350116492116,64.4151756052573,87.76549577553,110.119746047956,89.8371034154603,83.9022276976742,83.6594507926468,221.985686933582,211.820453471033,467.111721812373,319.809499850766
"HEM1",124.876584773733,144.912020643471,210.629878728446,233.854410940702,190.233599949394,191.797678151895,91.2419584869735,118.334127729302,163.504094098582,103.551043871274,130.973241166078,128.720822647898,126.07412309484,137.690104609033,149.809745409321,99.401684221443,157.259282343305,194.977452145132,313.38139416074,312.745167103913,325.022156436128,306.621936863301,324.821855421945,581.230914882931,398.855854234346
"HEM12",278.202972113119,290.311190674229,443.056017291728,397.083713096861,313.614342514694,242.681354971797,228.996540107154,233.771281149174,251.80935990469,236.528981839199,246.20418979911,223.82997219292,167.348543073215,189.644816459411,178.696785809616,382.488905615703,395.472282360773,426.203617571724,194.249874361923,189.392933857128,179.179488049262,657.42222281345,640.142823728601,997.365414343306,703.310286628051
"HEM14",52.761663201727,51.8427558574743,122.754708473301,112.973322256655,98.4744630416446,60.5850918730659,59.5080843634399,71.763443255746,82.3338247790906,76.239869896619,89.2091804495485,80.1329184164407,61.5639265143385,66.8374801975334,66.4007633135942,105.710030564621,111.73436679592,120.828595612931,67.7793646626442,66.3351321165347,67.5008738152463,187.890363160723,191.413521801295,300.591317011073,235.178361241214
"HEM15",597.173823170681,681.401267921236,491.43107449756,492.324587030975,409.498332914482,472.230861714535,332.310257690727,392.173583602987,332.158550786269,164.738282076244,193.135753322742,166.678617090518,195.183696016213,250.101472785062,246.249650783411,283.784769512981,331.559740611915,392.295720362728,532.107618455299,518.013823984786,604.267278240981,834.558591076618,886.605122467491,1394.13634954742,1076.44509355933
"HEM2",542.448962000091,560.586541209053,515.36519330936,608.684185544675,534.494466154133,276.082319709254,305.578010507867,325.36348058144,462.048494572446,298.274314911544,343.905859159971,303.100081323672,266.948930749795,285.807568628157,280.689441402904,472.501670928008,517.091020989561,587.591930139528,308.258815541309,304.277877518793,307.002815629366,916.711807635345,860.018555938289,1440.72025391713,1025.10547441584
"HEM3",82.5390575414566,93.2657645360413,148.06771902386,180.471830975093,225.104358091564,124.377629775375,45.0868337403126,57.2530097049706,213.761529637952,47.9600522638782,60.4366376312476,42.695272102234,73.8589783968708,81.3400168728798,92.7152181264593,167.784845010626,172.934409249365,190.049856606758,148.845283469038,157.588017550981,144.923438143031,262.783275108134,281.962634018158,484.892587349709,342.613611716917
"HEM4",30.6031622125922,29.3070466602555,65.2775368959002,79.5933215520763,64.7856648250971,75.1000127154316,34.7111555726543,43.0255169751954,56.5684972049285,23.5020253841659,27.822473404742,23.2959895517764,34.8761089163658,38.0552123302687,39.8460956182999,69.0333764460079,73.2275542297144,75.0080863989464,37.4676424459683,36.0615750146877,39.370469927657,165.214609894472,185.57286533819,257.593158303653,385.502039594761
"HER2",87.743311481317,92.3502718494384,159.084965332137,155.742664908889,127.752547178918,54.7868362288835,50.4345354360524,62.2889023861959,103.232135978925,45.4137384056331,59.1509428087137,52.5837614754498,52.5056096425514,53.9705301689647,55.4528395080677,144.890713121279,148.203009855014,151.249040095102,57.754567391178,54.9232438966928,57.9637647279544,170.416884678511,157.527131645109,271.481900612151,195.493888533836
"HFD1",133.97510008054,139.868261422504,291.586324634197,324.786698362281,249.876043086367,126.151193738409,100.930987307888,126.387457749707,206.117345477475,153.732256028954,170.570956580346,157.774722733796,131.446930268584,146.870710902941,142.348152838436,236.906780113111,304.359001992899,326.917242109709,120.960177631704,119.030448106288,129.477321622127,577.487872217436,624.260024173527,985.766754224692,962.100856837773
"HFI1",18.1827857202984,16.9038808591043,46.7562594452753,58.4430307627085,70.1164069769718,33.2759632653437,14.4767955902508,20.1062792201224,55.7695616348543,13.0589109362464,19.6327206097133,14.4470669541756,20.545526523813,21.0897471581304,23.7266028383252,78.1118745620483,77.5432206817408,73.05657465408,21.3365863220273,20.323907255207,23.2164107578506,98.6774782023217,95.6735249359894,146.700105436964,97.4966389890744
"HGH1",11.9454394912533,11.7327869576958,15.5171534887663,22.6420922334175,30.4853381208327,22.1279640662878,8.79676817151721,10.3465057239394,25.8592026531906,5.78757154295886,6.71290249088541,6.65131676428738,9.39936114552471,11.2660825853231,11.5126537124609,26.91202726418,26.7697386887955,29.1835642937771,12.7869245322533,13.8803905693265,12.6535933317515,72.6153733301469,56.2647112942241,72.3044495022209,52.3461517951193
"HHF1",1080.02185908469,1079.47277042434,2881.61095732468,3676.06504040652,3452.75701440528,1027.15212504397,841.412335939929,1058.94041350754,3867.52017439689,968.526036008054,1080.84277733689,850.822960661002,1085.03825084688,1000.41042786107,880.668270012903,4231.03736980874,5549.00651537967,5986.73335997738,1039.3918283067,1079.3685501393,1137.9175560185,4599.51575720956,4428.02069228215,7798.38616892175,5409.9145745456
"HHT1",5867.41386709033,5637.10722660627,5887.81336716482,7022.10314202309,6184.75666877577,4134.70506372669,4445.42757263448,4658.84587058615,5514.89040152534,5927.77757845464,5542.8308569103,5175.00155512562,5089.29282678022,5399.50036318214,4704.5170761224,6501.65979662671,8578.01208208804,9548.96546471293,5813.51835111133,5948.65459742388,5728.92668789268,10438.4598163039,9739.08460798445,17915.1431206771,12801.4104006039
"HIM1",42.6964771173318,40.6588374597344,43.8898364101471,27.7635519947251,34.717569433656,83.1732554140794,32.5822455704055,45.3639453934316,31.0401323101158,24.5142066223586,18.2145487517608,19.225097493979,18.9818862628229,21.2344609415995,18.9039972992516,16.8544820042462,32.4151169961419,40.39387852435,17.6385405328822,18.329093575295,17.8529605606341,66.1032883420823,62.5041312900417,103.418560137331,77.0956125646
"HIP1",9.6927020571241,6.17881618679007,22.7637605767963,30.4172743880714,25.5455754216688,47.6461637926909,8.35853998133609,13.4372535795035,18.463839705711,11.0846511891033,12.1893851610372,9.25801984552993,11.2873047823667,13.4118321380239,12.3291669749871,16.6854081520298,24.4760727147067,28.6495125789371,10.6961903751147,13.3151803069766,16.1017894485852,128.623298693761,122.303036923639,123.151999385032,80.736157109467
"HIR1",11.1304677137717,11.4146527669547,27.1606985060067,30.1594604246964,31.7444105571774,22.3600594017959,13.1028545402804,18.8912884658982,25.2938514236195,12.9393736521098,13.3141365890391,12.5379542097859,14.4550348768604,16.0473124710985,18.0960274049172,45.9140963877188,33.2288259146252,34.3069270376741,14.3570373566563,17.0277902165937,14.0819280236002,51.6513654970859,47.5907698162146,73.4440287754704,51.0622367311729
"HIR2",16.9782225177028,18.0301272178799,48.7238597370874,68.9870189880092,63.1670259550366,30.9885517062806,14.3507649502377,23.9304949320836,49.0274792825026,14.7567841890335,19.0863216909735,15.788344156256,24.3265643590995,22.865769954311,26.9260470035211,64.8325843326446,68.4025718915558,71.0061685135737,26.078022438859,27.5231185144363,25.3659893645138,90.29709164627,91.1774761024266,149.316530959248,113.844240452735
"HIR3",18.0703017714666,18.5740737103027,38.2763735689318,45.5695289379273,41.2796452831028,17.2968102248273,12.1657753276336,18.5623499900488,32.347286985684,14.8968355242283,17.9661236945026,16.6170245155141,18.2111408222383,18.8007574288709,20.8204028527061,39.788734781248,43.256809317537,44.0344925539135,16.5235841709081,17.1310196859761,16.8353594777943,67.7601504867898,60.0806977265898,94.0948258097575,68.9590595766281
"HIS1",132.77445497683,137.153468189181,206.578423941077,307.300821780816,299.536364563587,157.756327353976,73.3283590030514,78.6447526960369,260.598431941575,78.9392598429772,106.244215804274,70.2450009934044,67.2868533024926,78.2674675302984,77.2833306430578,1010.99853879904,752.245446087277,644.589837532484,95.4624989544116,100.624519893694,122.717075343104,893.160658009905,887.242422844854,1039.07836777829,699.696158663925
"HIS2",24.6280006176166,25.8973132522459,51.7209361186528,65.9583638658481,49.3942053126494,25.5362541553654,19.5820707781044,26.0222727000967,40.7894397175447,16.5520652848793,23.1130816050729,19.9119134330886,22.598313647726,24.2925156235871,26.0722313267321,92.299222088144,87.8283811432973,89.8945946224135,17.5844223653971,18.5174558861239,20.7514580605421,156.871305462321,156.875747300902,221.664685044332,172.606476268111
"HIS3",125.94779547823,119.631459523072,142.868100249074,143.387668562547,137.915940333729,92.0160283137769,-5.81543781347103,8.75279526305749,146.322736529558,41.8061327199682,45.7031241080922,36.4357290527924,53.5365376163072,60.1382809234516,56.1645672248831,143.385610169646,141.444911526048,134.655935208605,55.4192072555521,57.802328937032,58.5508720212417,255.666233372445,233.307979886552,323.790448540646,217.166165441434
"HIS4",138.85376616414,142.841875292936,136.324244511647,188.479332315368,163.835226915814,83.5775861072021,100.949852469806,125.583525023805,134.725238927754,76.2551243132821,89.2632613896871,76.1775427530841,83.9627452225876,90.2929407199644,97.0762437447256,276.227719333867,278.739279498306,287.214144518459,72.6693657687606,74.6433797981998,73.4024266553416,519.907377585276,488.374228876733,508.129235106515,342.926517816698
"HIS5",112.239812342575,107.429824587337,102.72349426157,139.197143119533,118.820051977531,59.1563987308763,53.150185021026,58.0213498894752,96.9058966009175,38.1150390312138,48.912200619825,35.5074941541041,39.3917954425578,44.198207856685,41.6869018145342,244.437812343449,225.70618366819,214.337610644719,46.7827734388945,46.8469672412043,50.3368748295139,368.118485032413,416.076265201712,363.159297817236,263.141848941351
"HIS6",42.4294208500553,45.001691341742,39.1163396484419,55.5157703383686,54.6856339650172,38.9562887285572,37.5447646902691,43.9601500416961,45.7045548569386,28.6235151682687,28.0776112295074,26.7600296017399,34.3679896385438,36.8278270367205,39.5450583894132,51.2841876390793,55.0112697946062,63.0875168837493,27.982171326823,26.3700590392266,25.068775801763,148.294393333424,118.161445572009,175.183870865595,115.058750675126
"HIS7",78.4776979027303,77.5915583750026,92.7287377506214,122.615825108258,112.772942767265,49.2447288256942,52.8532038071601,58.4276339439405,101.761558642726,38.8855355242791,47.4212755315431,35.9231073182023,41.4814738844753,45.1784116439391,46.1415844357667,146.442533084296,170.440925674868,178.5612135617,42.9314721037045,41.7008975345931,43.0919013821471,267.679302606562,256.729057382571,283.29964219861,186.726716385005
"HIT1",19.1955153443135,20.6176798559076,23.9014556640036,32.8457840708305,41.4887047170061,29.5079772321425,22.4136877740285,27.2014868575535,37.7286064808648,11.230506101831,12.2081619511568,12.9911021285852,20.2261859283797,20.7168689045204,21.6278000213797,33.049776320282,41.5301910385629,44.9425166983713,22.3024674352717,25.4017918412304,25.8477673191602,66.1069358960603,63.3667077788533,96.016604921139,70.5633979426615
"HKR1",36.1854072982155,40.3742914748171,40.5256672115939,45.0021049460593,45.6677121113135,38.0654993818042,15.1677515537931,26.747071232,41.1061773277384,16.3678586771792,21.8659162093653,21.161403574449,31.9947984353745,34.30234651382,35.2848097921388,36.3252333304977,46.6738853339636,52.8852564993751,48.2826747963304,54.1949649248008,54.3889861005256,74.5237595975298,73.3476815216152,122.3834635965,86.6908241301949
"HLJ1",83.1794151239093,83.1767505502925,127.054199493154,158.86876046449,218.810530452401,90.0346747911606,63.37380919394,76.2868216157035,200.046958311287,68.7753866240294,78.8597509643601,65.802993717212,77.8394474937608,90.2592568781007,89.9912967047762,268.278276701281,247.256680765701,233.031759242255,89.4587217761827,94.3107997300262,96.9779004519288,275.619289799533,267.284376791599,478.413439925087,338.462778812197
"HMG1",27.7268545843104,28.538905513931,99.3645988929053,163.270990689713,102.756914891762,68.480630835454,31.4022493093544,46.3880494079213,70.3084568483942,39.3086429333324,47.3292292683665,39.1491452228315,49.522542929597,48.7666689418513,49.1759740899321,300.602633601806,279.943933712516,255.669358418582,45.0368096300782,48.8389848039253,54.9538167221536,229.522889928701,210.49307010627,331.959179198332,232.216558221564
"HMI1",11.7432275375563,11.5228417975781,26.7008899858819,35.915335002739,35.2696705151755,14.977033829368,9.84079643914301,14.4392495754484,28.4005748274928,10.5280149198023,13.0522074394515,11.6984091252331,14.1700271979596,15.1618392139155,17.262186489246,38.9749061098381,44.8469301454616,47.9961950693704,14.9765815989168,16.0770577895092,15.7745033453195,45.877430372558,43.1701189240322,69.0800600339147,51.3991108406959
"HMLALPHA2",66.7379351654483,49.9118490603219,44.7359752747119,29.1462495723651,25.8189794837649,5.8812484910855,30.060138293054,42.2450520803778,147.148921717363,18.7722895963244,19.3059529600561,21.8404952856352,35.6818052209888,37.7001382995298,32.3114388274347,42.5783695686534,58.0046228608219,54.80081521481,36.592667959437,37.065146366095,40.7600789543592,72.1832579668429,66.7145479870491,123.425060803154,89.1247100651681
"HMO1",40.5724894270891,46.4190751156794,149.060911434948,195.354659121009,125.668853879812,97.6234841037378,15.5814331470733,23.3296516652096,108.035078030652,31.3611316649481,42.6438279902899,31.3393846317474,29.7385759883103,36.8682879917479,40.9058320696186,73.1750009519106,133.553414731902,169.630592035969,78.2481146742674,72.8257840669758,100.778559684884,750.064112265438,926.739054680898,1228.67734223436,1040.54125195138
"HMS1",322.849526310962,336.161173801096,269.431073610353,273.956556707197,244.123211664583,251.954986987379,209.976314030109,327.391126255057,202.253903681485,164.875929637631,249.647580977668,281.633986218891,309.230145101891,321.818603415123,337.389676812824,179.759287331506,263.360989670129,317.969841295274,320.446685647658,337.06415569208,342.334625563405,502.803458063476,498.141186475851,861.151040958175,628.53604046577
"HMT1",64.0997568773516,67.7251147701268,58.6307792736471,84.8856543728863,104.424177919379,79.9007982356988,51.9539473378627,62.9902322370015,83.1742898190073,46.1020998860707,48.9531110664596,43.5568795326767,61.6541171972233,63.3554098752589,70.4562475215135,104.851050720521,107.427324643453,118.899574494699,37.6326410325029,34.4380730298461,34.4470787226969,212.225354386265,181.508241279355,272.485563327645,170.289787041836
"HMX1",221.402424850968,223.056699475072,977.412819594564,991.582659035454,570.030090008134,530.55872152049,478.572982292821,505.881778916135,462.515058026791,694.158168553784,644.487935800262,563.968471802563,475.363927986815,572.554224983081,492.985519002514,1095.59815011798,1157.68346266647,1015.65432073383,668.201828506278,661.986788890935,649.787029409749,1138.18935178911,1079.64395994593,1952.62755655287,1411.3465446686
"HNM1",343.122617040987,359.976657668633,409.963994474055,484.688733493324,396.824872073177,533.303053510803,196.890390677739,302.940624543413,376.392875665456,195.630128259002,235.024861059785,251.344695228715,275.529631599394,319.128744221446,284.100172835766,298.682399765948,412.772735410311,468.520158262545,724.932157991726,783.162194735047,796.023056282706,894.644154138173,927.58305397949,1314.9586775249,911.539677792148
"HNT2",23.7751872174186,25.7817365001838,55.1901688818567,82.7635933241452,66.2749862654265,45.2098213776861,15.1603728193553,13.7165650817224,58.0844296122935,19.8650115057652,19.1303730373427,21.0043496918717,12.689228279265,20.2539835999684,17.6164098745799,49.4699302464615,72.6890816500896,86.7426164848778,32.4458590181526,39.3236975434023,41.1432656239455,309.223037262513,362.132853242602,348.782106084017,309.341690497885
"HNT3",11.277491154365,10.6614058947526,29.3978596100267,38.3388654584777,31.1478282695522,16.2835203942709,15.8053261478671,20.430332614288,24.553008002499,11.8518897459346,14.1918001659849,12.3992216367904,15.4852360155037,18.8226914643998,18.1587379854162,32.8969626589886,48.8213208474828,59.350428398556,26.2241204534469,21.7883717781654,32.5234002823454,73.2242758388098,75.9494294016906,97.2628962016685,75.3924452473338
"HOC1",58.9375449482208,60.6413402829541,190.554546875702,214.939968492951,218.758505894058,107.762686830299,62.7592369351059,81.5126506469282,208.084345554032,70.3196461746345,82.6356620699358,67.0191228279927,94.4212034643149,102.232675286853,99.3192170413508,365.055324311956,335.244854516434,323.648667240082,105.15664472044,104.804740937727,112.492520393573,400.782037554044,390.890309089445,520.801190625122,358.751329899559
"HOF1",42.1341437704256,46.2030509621706,86.0276901793106,141.777758603106,120.23365378357,48.1150279602739,16.5938403712072,27.6282390098958,94.3547437334901,13.9140805868102,20.4241952836899,11.6615472586961,13.9800681546912,15.4894837511456,16.0104153572205,114.088991920844,159.593536408053,180.765038980673,38.5486137636819,46.4618523826823,56.1795846662106,181.094190382453,179.76949859636,231.836767474533,160.888663819682
"HOG1",134.566584992856,145.729400153024,244.637313222536,283.546333267088,322.902360824675,164.018120031662,84.0190133938188,105.999716415427,318.990223092686,92.492387135191,98.99344741308,91.4545797755737,106.107187447998,118.5862392016,111.123328061362,243.02813981434,304.16479641963,331.831731650072,118.816599176255,128.29552953498,135.305990108973,510.862010791632,523.807860548711,767.075064873248,501.225220147381
"HOL1",53.7460273317536,53.6206014659285,74.5010336393342,87.6399457862686,75.844787003164,76.3184097042619,78.7870689270797,79.1624368179784,71.278006576973,77.2460894615061,85.943491048163,66.9659913554737,100.839753903492,111.941232336082,104.925805550101,64.9248728326235,92.7012217075716,108.415847965921,97.499479043947,95.5935158561546,85.0105915333005,233.091747096875,245.933820047587,397.582226624007,281.59405681571
