"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3","s_1_NR_A_FPKM","s_2_NR_B_FPKM","s_3_CR_A_FPKM","s_4_CR_B_FPKM","GSM3714420_Galaxy259","GSM3714420_Galaxy264","GSM3714420_Galaxy269","GSM3714420_Galaxy274","GSM3714420_Galaxy279","GSM3714420_Galaxy284","GSM3714420_Galaxy294","GSM3714420_Galaxy374","GSM3714420_Galaxy379","GSM3714420_Galaxy384","GSM3714420_Galaxy389","GSM3714420_Galaxy394","GSM3714420_Galaxy400","GSM3714421_Galaxy415","GSM3714421_Galaxy420","GSM3714421_Galaxy430","GSM3714421_Galaxy531","GSM3714421_Galaxy536","GSM3714421_Galaxy541","GSM3714422_Galaxy451","GSM3714422_Galaxy456","GSM3714422_Galaxy461","GSM3714423_Galaxy466","GSM3714423_Galaxy471","GSM3714423_Galaxy476","GSM3714423_Galaxy481","GSM3714424_Galaxy486","GSM3714424_Galaxy491","GSM3714424_Galaxy496","GSM3714424_Galaxy501","GSM3714424_Galaxy506","GSM3714424_Galaxy511","GSM3714425_Galaxy516","GSM3714425_Galaxy521","GSM3714425_Galaxy526","GSM3713845_Galaxy26","GSM3713845_Galaxy513","GSM3713845_Galaxy518","GSM3713845_Galaxy523","GSM3713846_Galaxy528","GSM3713846_Galaxy533","GSM3713846_Galaxy538","GSM3713846_Galaxy543","GSM3713846_Galaxy548","GSM3713846_Galaxy553","GSM3713846_Galaxy558","GSM3713847_Galaxy563","GSM3713847_Galaxy568","GSM3713847_Galaxy573","GSM3713847_Galaxy578","GSM3713847_Galaxy583","GSM3713848_Galaxy227","GSM3713848_Galaxy232","GSM3713848_Galaxy237","GSM3713849_Galaxy242","GSM3713849_Galaxy247","GSM3713849_Galaxy252","GSM3713849_Galaxy257","GSM3713849_Galaxy262","GSM3713849_Galaxy267","GSM3713849_Galaxy272","GSM3713849_Galaxy277","GSM3713850_Galaxy282","GSM3713850_Galaxy287","GSM3713850_Galaxy292","GSM3713850_Galaxy297","GSM3713850_Galaxy302"
"AIM11",112.101331379002,120.152749878216,53.3161846567324,91.5570437779148,88.6868386737172,71.2892428646201,77.2733859137832,65.7179865213617,102.729506662474,46.9398848301654,48.7295421157223,34.809203472196,53.898129006717,52.2375924440541,53.7966759924393,51.1922084309357,51.3592200462629,42.2831603670478,89.5703613016924,88.0741627466214,88.1983885725753,111.134,118.182,123.006,113.615,26.2217,52.4394,52.3666,42.6517,53.0685,58.3713,54.3636,47.4387,51.7787,41.5742,61.0882,28.1279,38.3557,35.7275,58.0523,35.6635,40.4419,37.457,37.0058,40.0086,52.8054,31.9612,72.0747,65.1014,63.8932,61.6744,49.0934,67.8967,56.672,60.4601,60.8531,60.1196,71.5792,77.4826,93.9952,10.4494,15.7178,20.8384,34.3048,12.3448,14.1966,13.8679,17.6521,18.9234,22.8011,13.5807,17.6246,14.9245,20.4933,13.6368,9.32519,67.3075,53.062,50.1473,48.6215,46.1785,74.8519,40.7766,66.4564,46.128,48.4062,87.9861,56.3559,35.1331,39.0117,39.124,38.7176
"AIM14",35.7968639499427,36.5844263728037,40.6192630464055,47.0288019645156,51.3299386716933,44.3320361026234,52.2101489050017,55.0454887937315,43.3144933188081,33.7149792079152,38.6031608825331,38.3791373802464,49.7734947830391,47.7502255604491,51.6381815143673,41.0919984994987,41.1141008500793,41.0645429316444,36.9967662251407,37.0043247115942,34.6095672103248,18.1715,19.2105,45.8781,34.605,102.623,92.3714,98.1074,99.8654,105.041,98.222,99.484,81.9745,78.3862,84.2647,82.7837,85.2232,95.1624,87.2912,90.971,59.0326,92.7126,79.0255,89.9674,60.8022,63.6303,61.5138,45.2488,44.6704,48.4826,39.5339,47.685,45.9507,37.4607,38.4912,47.7759,37.3589,46.5791,39.461,39.5486,66.7368,64.1032,68.8123,70.6728,88.1119,78.7738,70.6327,66.3473,75.6971,64.0374,84.6983,54.2749,58.6446,52.652,52.4279,63.0813,36.3199,33.3475,28.331,47.4472,51.192,47.8971,43.2086,42.6655,53.056,39.4278,35.87,68.3218,52.6195,54.4369,59.2669,67.1516
"AIM17",309.160580209506,331.126375038229,264.22590975125,243.545575393735,128.361776213501,134.415006879509,160.181102662208,139.728619586405,123.73092898377,177.029089134691,159.019844175038,157.04613137297,145.199716120823,145.552517816153,131.039405074542,117.425104491319,118.599339513252,100.280911676631,127.428109651113,120.615261634957,99.0059592119016,341.266,313.74,1407.31,1747.2,186.626,175.949,184.641,194.555,193.132,169.376,171.962,191.967,207.626,204.59,197.227,196.446,170.013,266.996,268.211,325.34,275.111,264.102,264.822,252.353,247.55,246.038,51.0171,62.7174,51.045,52.0167,53.5235,62.8849,67.8583,50.2099,50.9516,48.4107,45.8725,58.2595,61.7042,0.593166,0.89561,1.49733,0.559145,1.5999,3.41621,3.79017,2.43665,3.25844,2.18072,2.90882,1.35082,3.76332,4.05332,3.06688,1.22625,12.278,13.8417,21.1789,11.8582,17.0154,12.8578,13.6413,13.4426,14.1158,11.3683,3.35394,14.484,11.1321,13.8629,13.55,0
"AIM18",220.350539563569,214.914289448901,228.955339875683,189.049937066729,226.367242936876,164.253005308947,198.776912572265,169.122226835414,218.271961110338,199.390168059321,204.063570756395,192.555106675162,174.8100708523,171.575291004395,178.782313858564,183.316663208492,175.663959032337,184.979843687078,196.849461694808,224.468055746944,219.954474181923,32.9394,30.573,76.0514,87.8071,52.8314,47.5581,51.1919,45.1263,63.4185,54.1406,49.7847,44.5207,40.9629,46.4228,40.71,53.3877,44.8944,45.6516,38.3402,67.1307,54.3183,48.3482,48.7891,47.1159,51.2894,50.9787,105.453,98.8822,96.0418,107.879,108.897,104.203,125.072,114.677,96.4769,96.2871,86.0338,86.1345,106.348,141.057,129.285,136.323,141.87,165.644,132.755,116.21,120.098,120.456,115.458,132.019,101.266,112.816,101.973,119.013,125.392,190.24,144.365,174.93,190.522,179.184,194.594,168.547,180.599,169.623,180.647,196.82,271.916,207.094,204.941,201.583,158.066
"AIM19",279.150132247743,254.634158563816,181.421254312366,220.743277391563,198.347956743451,126.600029619928,232.48228968733,202.338178053873,204.780350201638,197.191141178897,132.483829147292,117.83138029085,189.551520595555,228.279309867698,170.243757527477,197.942251439306,223.121956587897,236.956327869414,412.836048739584,364.55227720476,437.426191609428,123.285,128.283,231.935,198.942,143.049,157.111,141.325,156.697,164.568,143.281,164.634,134.596,123.833,151.953,141.605,151.946,158.761,174.576,175.284,119.197,179.374,176.585,172.605,181.805,175.702,187.831,385.414,332.729,341.97,347.379,360.605,435.127,423.261,365.315,356.246,356.213,414.94,377.371,348.556,126.757,109.805,97.3242,115.953,68.3162,109.05,124.616,89.9043,110.618,103.219,101.064,73.7156,77.0262,78.2659,53.7906,70.5398,154.53,175.335,176.837,114.947,117.335,133.089,136.65,133.565,122.429,139.821,115.869,80.1778,101.882,73.6429,82.5659,89.1874
"AIM2",268.877696894026,263.22577138368,585.74970932075,599.321665899701,505.490707818996,1465.63350058063,596.867348229463,589.217407016228,490.523491985638,632.128289748387,614.331579733889,615.112178347746,659.795791709208,651.074681960014,632.592441468883,669.522703065026,727.779009195415,757.297529299288,685.779486676238,682.213253186674,677.286882885057,61.1274,65.2701,102.684,101.134,237.511,225.732,232.785,224.833,212.629,227.978,231.955,225.807,227.364,210.509,200.043,184.724,219.669,218.28,229.71,139.049,223.259,201.714,214.44,232.326,215.531,212.271,239.42,263.906,241.304,228.544,225.171,230.47,233.242,227.318,246.101,254.528,309.379,297.934,312.795,303.483,266.846,273.745,282.87,335.794,289.73,278.1,276.733,297.9,298.736,276.667,334.468,302.151,343.616,322.092,331.72,301.599,328.257,287.816,275.549,265.183,301.867,263.705,243.235,255.014,241.682,280.095,277.965,249.185,241.356,237.482,256.483
"AIM22",30.7208058604997,29.5197810780491,22.5156535533701,36.3431959801271,37.8300166771857,36.2504955224611,30.8496807938425,29.0681769820441,37.3033268624986,24.9825859264631,26.7970566084246,22.1393983866268,28.0007205448077,27.5985251639324,28.9965816448825,34.1631530943006,27.1171054709981,25.2213749290414,42.0508423091686,44.2309678348975,39.8356688509287,24.0392,24.7574,41.6501,42.1862,25.0523,26.8931,32.1804,30.2704,27.0186,22.5488,36.1701,23.4984,24.256,26.0805,23.4392,22.6016,30.6691,22.9714,29.8429,58.2511,21.5222,28.4085,26.2458,28.2374,27.7919,19.2519,55.2627,53.4412,47.9876,60.2088,47.8758,55.0449,48.1837,49.4624,51.1368,56.8939,68.1785,65.2188,61.3521,14.8936,16.8674,16.2249,16.6946,9.55303,15.8594,12.4716,13.0987,10.7332,12.5609,9.55711,8.0785,11.0861,13.8135,10.6863,13.2217,27.9584,27.9199,18.7687,20.0729,18.2123,18.2926,16.936,18.8891,23.3751,21.1231,21.4582,18.667,19.7004,20.0513,16.7379,4.83123
"AIM23",112.400184763714,110.565313260144,97.4880263826294,94.5122975803989,103.953749608363,81.4890033828563,105.558838783356,83.3180259068657,99.5891772289971,47.4202216227329,63.7745076081935,54.0843701025732,61.0277704371024,63.7878536869663,75.9231134902331,74.527163039389,54.3269648269612,49.1487875319248,94.0902878150875,103.202637352566,109.932376275992,87.5889,91.5294,101.295,160.532,35.1137,35.8758,28.5895,33.9028,26.3986,35.3463,37.4481,31.111,32.7097,30.917,32.4769,30.1292,30.7967,22.0826,27.8569,36.407,23.6334,21.865,25.0033,30.3735,29.2954,22.7118,59.1233,68.6297,68.4533,52.4249,39.3383,55.2862,52.13,64.4564,55.27,53.06,92.1843,92.1712,96.9348,16.0747,14.08,16.9289,18.8316,16.5585,14.9167,17.7715,21.0901,20.4025,21.5681,26.6732,20.5042,21.0695,19.9888,17.5503,10.6012,55.649,56.5508,43.0491,46.5956,39.6356,35.516,40.1872,43.4127,38.1658,37.4769,52.2585,46.0593,56.8907,61.6473,52.2102,55.6116
"AIM24",111.087731773158,118.347976346865,207.713729083209,162.305275820614,144.806971561291,131.527293457263,163.117834689882,151.840173179558,145.543097962037,195.879038748559,203.684451121307,206.034812574527,144.622964201056,153.203605674679,148.979276375162,153.140461821856,146.052398407694,140.147202908263,183.12990688046,181.04272638563,189.005731506697,55.9022,68.2162,140.26,113.315,30.4237,34.7493,31.5946,29.605,27.2068,25.6573,26.5006,26.5026,33.9458,27.2887,29.3026,41.3807,34.6387,28.5093,27.0712,31.6399,24.3011,26.0338,20.8427,24.0645,26.9923,26.1076,81.9413,86.0101,89.0649,86.1262,77.082,70.7527,81.1641,81.7741,73.3373,91.4733,103.33,101.553,96.1509,140.731,147.371,141.618,149.567,191.333,174.434,191.254,183.067,193.326,187.255,150.109,195.971,175.011,182.718,189.621,157.734,161.109,152.11,129.78,95.4329,89.2774,80.3515,92.5821,81.9996,83.1224,87.4013,90.4517,91.8338,88.7205,102.801,98.488,101.554
"AIM25",179.542825948827,181.486670199287,152.891189143229,157.852372143725,118.389585739271,88.6990993539783,142.393817816087,113.389306676915,102.710986234439,108.413803227829,117.150241819082,103.412798078686,90.4401455764527,84.7960127160937,92.5297330488266,79.5314195328274,82.2085821684481,83.9522171989792,118.043781952611,111.81485834678,101.621061335127,87.3626,74.7728,98.8712,97.4057,58.3868,60.0037,49.8682,50.9594,60.0848,57.189,56.029,57.9743,54.4074,57.4823,57.0278,55.8687,57.5096,60.134,61.1851,74.7768,63.4226,56.2358,64.2539,57.5477,60.2448,52.28,65.0154,61.4608,58.8909,59.1547,76.8178,81.1841,72.7637,60.4763,77.4267,66.1438,94.7655,105.915,91.9757,33.1072,25.4699,23.0139,22.5581,31.02,35.2623,36.1257,39.0799,33.8603,35.9682,25.5038,25.0309,28.2574,38.3474,27.1318,36.4964,30.4396,27.3883,40.1159,29.955,28.0424,25.3138,21.9511,32.0557,24.4623,26.5331,27.3265,33.4283,30.6659,27.2593,20.7574,21.9478
"AIM3",15.0637378106737,14.4208514258178,29.2555957482355,30.8666347415815,30.2080094683126,25.5816343810623,48.8767056265858,34.4724807286793,31.0596988115832,34.7496864036239,39.9026908423865,29.3324355268653,48.0308351480842,45.7312710864613,41.4556657788111,36.1824061154397,34.1381202957849,35.6035425726377,50.2169939366006,46.80456202624,45.2174633332121,23.9056,20.5319,14.2128,16.8364,22.6343,22.5418,21.7454,22.2137,19.2845,22.0493,22.2095,24.2037,25.2132,24.5701,23.9051,22.9839,24.1866,20.8738,21.3079,16.0793,21.7611,21.2528,21.9862,26.834,26.0883,23.7211,30.5563,28.9244,30.1729,31.9584,22.0402,19.8613,21.9038,22.6922,22.5871,23.9592,39.2521,39.6972,36.522,20.1604,17.6519,21.3838,20.5803,26.1969,33.415,35.7249,33.279,36.5645,38.4184,34.1915,22.301,18.914,18.7329,18.199,20.2594,24.3316,26.4826,21.1594,14.1885,20.2625,16.2751,17.0843,18.7086,15.4521,16.692,14.0009,15.1262,20.1977,19.2125,19.1342,19.4701
"AIM32",17.0841616021506,20.0572710868694,23.8378217222821,23.2058452342018,29.2383221018443,27.4919807094806,25.6336515796127,25.9630629047874,29.6191415096443,26.8393148790367,27.4594262541553,22.7346544556946,26.9625083672415,27.9988894287254,29.2234963984982,26.6286786046109,25.6475235921121,22.3158591102207,25.7336861268348,28.3510110511758,23.7439082919985,7.11488,6.00417,16.6205,11.5934,8.30245,11.1452,10.1837,9.70316,6.33989,9.54095,7.83916,9.87491,10.2395,8.63404,10.7072,0,10.1572,11.1568,12.1059,11.0924,9.28279,13.5125,13.4764,10.7702,13.8343,11.9057,38.0156,39.2417,34.7281,38.7986,43.3909,30.8681,36.5236,41.4983,40.9168,39.0502,29.294,29.3312,31.537,17.4573,23.1193,21.8744,23.8997,24.2012,22.5801,26.0253,27.622,25.7741,23.6149,16.1929,21.4458,20.8688,19.6993,19.9562,31.258,17.9648,17.3278,20.0763,0,13.8667,16.9256,13.6607,15.8606,15.2886,11.8035,11.3697,24.4745,18.8224,19.2708,20.937,18.5692
"AIM34",528.705583670321,464.92260424163,392.779131497811,549.943550844507,398.549553072063,365.646165842908,431.029951455719,476.425443263245,375.361350501556,272.32285011702,287.662343048809,299.815449268477,378.688125788238,368.347459663906,384.082715779878,314.2533573732,382.95261485404,454.290282368912,460.660569898357,494.915305524931,544.090986732639,15.5579,16.0519,27.6673,19.8289,41.7549,34.7797,33.7364,42.2065,32.7243,33.2046,38.1663,34.7685,38.5897,26.8354,30.6557,29.838,32.9637,26.3801,30.3529,22.4295,19.3149,22.3364,27.2759,37.3168,28.6525,26.1024,9.24549,9.03282,9.86949,13.14,9.84859,13.7424,17.0685,13.703,13.71,11.9378,9.57136,12.4701,23.6793,121.72,128.472,118.707,137.113,114.644,131.084,117.837,112.278,121.461,133.022,135.292,124.521,110.275,125.502,127.171,161.787,172.356,156.487,178.523,61.195,48.5676,57.1273,56.075,53.4248,66.4449,55.5862,62.2815,71.363,76.9477,74.4282,78.6256,115.919
"AIM36",380.08180768473,354.62457664161,290.915664816537,324.70244709142,226.56262636377,188.157293639516,246.098022080208,178.937425541401,214.56079776904,177.191791819917,189.165020963711,153.485934189959,173.072450020864,166.036468112709,178.410455668891,190.54130901661,153.349290476648,149.450555342316,264.04203336103,286.67871062643,262.527548881987,62.491,55.119,86.7201,59.1146,28.9963,28.8877,36.1803,37.4017,38.1593,39.1712,28.6508,30.7675,31.1362,33.1887,36.2745,25.8479,29.242,28.8455,24.4293,0,27.0347,27.7945,25.766,22.7768,34.4652,36.0923,125.739,115.608,104.839,123.388,118.105,120.793,135.351,140.133,141.833,145.64,189.24,154.631,150.541,50.8368,59.9624,63.3089,58.3856,48.2595,44.8331,48.4153,38.6034,47.2462,40.8372,49.3699,42.9533,61.7654,58.6322,60.0417,56.4721,62.4363,60.5961,57.9561,109.188,60.4082,78.3671,78.007,81.7894,78.0441,74.5839,97.0882,89.2396,76.2671,94.5959,70.0961,82.1164
"AIM39",133.317354235746,144.667649318274,203.08028915282,169.52889240746,150.954328167483,136.561413873337,125.078992728828,115.626313855187,145.09022070919,107.999641033913,111.805926795339,104.381195936573,118.711851715242,118.521731718335,118.690772277765,112.309893487951,113.987067645688,105.364478937791,220.622340021179,225.977423640998,251.989099214886,20.4209,25.8687,81.4046,88.2681,24.1133,25.0596,23.5383,23.969,29.7052,27.4838,19.7187,26.1027,30.3623,29.125,28.5773,23.5735,26.1908,29.1155,28.1591,14.9082,24.3966,25.7367,27.2186,23.3162,23.1968,21.046,31.6265,24.4571,32.0726,32.7786,32.9089,29.0242,46.6745,30.9074,29.4575,28.4042,34.0418,39.3278,37.3827,37.4988,31.4677,34.3989,36.9047,51.7344,54.0617,62.5051,51.3698,52.1448,57.3322,32.9578,44.9928,49.9784,38.6438,45.1423,49.3559,67.18,71.6068,61.293,56.0263,56.9546,51.4233,56.292,60.3528,49.3988,46.9557,68.8538,78.8751,79.9167,75.1944,84.0399,81.1336
"AIM4",-1.03392849182807,-1.03392849182807,3.78983979473477,3.78983979473477,3.78983979473477,7.63795996643925,8.42405116134958,3.19528237179313,3.78983979473477,3.93317425756766,10.7978446805769,3.81931582392432,3.79623031765958,-1.03392849182807,-1.03392849182807,13.016049639037,3.78983979473477,3.78983979473477,20.846832784212,20.3862942134151,9.17784758886344,105.728,114.459,106.724,109.386,14.0813,26.2097,14.1734,12.0253,31.3911,17.7035,27.8467,22.9147,17.109,26.9071,19.0591,0,25.8976,21.5007,11.7121,0,9.79556,23.5297,27.4913,23.0678,7.67918,18.6382,13.4754,17.0115,15.1922,21.7598,12.548,8.37488,13.5986,19.7455,19.7285,9.62205,20.4633,10.2374,15.6724,100.169,45.604,63.5363,94.2536,145,95.0596,106.548,123.169,97.3602,128.847,174.934,117.517,133.911,99.5312,119.179,94.941,105.779,82.2172,87.871,68.0881,68.5659,79.7742,101.807,84.3859,52.6754,72.4461,123.681,139.382,89.0411,64.6342,86.8202,32.8727
"AIM41",212.314844297505,204.89251046955,245.225329018111,186.033342211848,143.861969602356,136.895197212248,152.221207689576,114.787331461198,114.402323351589,104.219206051842,122.284036636356,96.9512775560979,98.0975160871303,97.9446957355909,114.979179876189,119.420045100288,99.6446198738331,96.1483853948338,191.489327518217,207.902232850036,188.535202429817,196.532,221.755,601.31,674.064,150.461,136.259,146.612,151.082,155.988,145.923,126.432,161.056,172.684,160.178,149.025,107.848,136.877,130.631,134.158,170.703,141.774,133.196,143.42,145.333,147.357,147.829,341.418,345.84,360.883,301.018,334.269,375.252,368.016,402.569,367.837,385.736,627.264,621.921,647.685,60.7667,79.0456,76.1348,81.8182,99.9052,73.4523,67.8503,65.487,73.0251,81.2762,40.2587,81.4627,68.5938,43.2891,68.7296,55.7802,88.0916,75.8374,89.7392,50.6179,55.9947,48.0773,56.0914,38.7034,49.0034,62.2655,91.0664,91.1055,52.3743,49.8278,51.1244,18.7665
"AIM43",90.7183879605298,84.0484740503129,94.7555692709993,95.632381262418,96.1769429240591,74.5108684568321,116.6983759792,111.636965513299,99.6237844424918,103.570542586015,101.087056374737,88.1485387434404,103.516517907166,102.768010449181,100.702200102049,88.5660191596033,91.2430799374374,72.4515138763945,69.7673030456667,69.3681827437579,62.9954914208444,75.9499,80.0914,164.339,160.824,57.4635,36.805,30.5321,37.449,54.5258,41.5988,43.2401,33.2554,53.2812,55.7474,41.4769,34.0645,40.2561,62.3455,41.1244,75.3363,42.2021,42.2198,48.3258,59.6635,37.0939,57.074,40.669,55.0497,60.9113,41.3949,56.2361,58.3043,42.9164,73.0172,61.855,69.2008,67.0952,54.4136,64.019,43.6154,58.7019,57.7067,47.4445,62.0982,61.0467,51.6973,42.1995,44.2484,41.4222,55.9473,47.4635,36.6731,35.5175,42.6234,40.7334,32.4794,35.8875,20.927,44.0716,40.9813,47.9774,50.8805,37.3901,37.313,40.282,66.5371,53.195,54.5556,50.1627,37.7089,33.0263
"AIM44",50.0973093299095,54.0767723804929,57.6614719718876,90.1528147151322,83.9321386485588,163.724410584965,38.9653479264466,42.1505869143955,58.2770232976737,37.6184623268757,37.1955527857235,38.9619135671675,36.806158467474,37.135964607219,38.4308182703867,18.1023711662954,30.1712815836411,38.7506353335238,47.1744944921968,50.8427638243191,45.4322759757143,91.542,76.842,45.795,60.143,17.7417,14.0638,20.0388,17.518,17.5228,17.3339,21.1838,17.1383,18.3676,14.056,17.5438,16.7194,17.8117,15.7239,15.2419,11.9563,14.8776,19.9079,17.6515,19.0868,19.0361,21.5852,6.18377,8.72721,5.55983,5.40333,7.03743,5.3736,5.48073,6.95206,7.20004,6.76775,8.45838,7.15343,6.88206,118.064,117.483,109.265,107.237,110.585,127.737,120.981,116.171,122.691,113.431,148.932,78.0222,80.6956,75.6324,74.6269,78.1362,14.0509,12.091,8.78571,9.06658,9.67994,10.1389,9.73802,10.8546,11.0484,10.0039,8.31523,14.1808,18.7136,15.2855,15.5078,9.63106
"AIM45",253.996007567253,253.564328037683,236.096007950761,240.731487449736,165.288407657572,151.827035804894,257.235056231152,217.004374886891,156.136615710963,296.212244229781,282.209652207824,268.212353643564,177.338971402047,187.467868827233,179.011583074975,223.596076152143,197.823663824843,167.161180401475,123.5495580545,118.084844641958,102.009343399943,95.3049,100.945,137.533,72.7506,122.151,125.114,118.05,116.941,127.127,101.714,120.498,111.394,99.0545,112.762,108.104,104.82,105.913,117.327,122.455,123.979,114.445,124.887,113.772,150.228,159.46,160.124,140.476,117.495,123.836,107.929,119.968,111.592,118.899,118.804,109.444,101.174,109.627,117.424,116.757,222.166,220.527,220.549,238.299,494.184,532.982,507.379,501.763,513.481,498.916,450.258,498.052,499.168,497.514,488.688,493.027,293.678,287.585,301.085,177.107,172.14,185.687,180.437,182.83,171.83,166.83,167.607,127.691,153.732,148.783,133.267,148.778
"AIM5",151.42141939922,173.773498682215,147.797262745481,230.973972797633,194.520174078376,166.176686340771,271.560431315332,197.987207174197,193.17437715239,200.333383907049,185.659150335839,149.972265371604,224.295098268498,221.907970893383,218.564409177418,204.700257768497,178.66476923868,160.164125976128,207.209690356267,183.439531001277,171.794926450603,67.9298,90.0235,356.164,201.018,86.0265,86.1416,87.3597,133.778,91.0073,101.289,79.4443,88.7514,93.7698,113.76,77.8627,123.146,87.5425,115.21,125.099,0,131.348,117.688,130.318,132.594,137.898,141.318,236.797,206.224,221.919,253.095,321.685,236.594,242.448,247.193,236.94,250.028,277.976,193.641,197.466,98.2893,79.6262,48.7386,49.4406,139.601,155.544,102.979,107.451,82.9636,87.349,130.473,164.792,171.819,146.996,138.589,243.914,168.531,159.286,126.525,177.412,181.162,185.174,107.961,132.494,165.415,137.433,120.076,218.715,77.1386,80.4004,77.4565,51.4708
