"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3"
"FET4",92.1398070444649,89.0171957296372,235.466585505802,79.8953292905425,275.92477857578,122.329263189299,167.683836674684,191.774373201737,256.821553175794,277.372048944287,275.072892957657,323.515773543906,285.571088022476,260.92524515615,306.815676067148,201.959540631244,207.634271253779,175.31078797736,143.577992132182,158.147738728912,124.864260755331
"FET5",97.9863748543009,102.833758584567,110.783574700237,104.633950839821,114.682869288942,85.3343871152011,86.4393597238862,90.2344300261141,116.201238970285,128.539932878392,133.917735456628,134.178260721681,85.8767974338255,85.3449075571234,88.5552656136892,99.9059680806503,92.7460755622656,83.937869660463,122.193675206124,139.44252332986,138.926312274346
"FHL1",18.7995083634309,20.7336671752161,9.43298924229324,17.8635186444378,30.204168309358,26.1985161469279,26.10894725393,29.7093567248741,25.5454180363073,16.9595357954147,19.9479160659165,19.8501146448401,35.2642071431537,31.9185094454428,38.3293679749323,34.5971810102991,29.4914833169872,27.2169156964836,19.6745027106147,19.5287284017881,16.8784750866531
"FIG1",0.882239835698247,0.709005880907082,0.806228612873282,-0.00159118781564516,0.745044421267964,1.73907134805297,1.51813593690316,1.86545174580064,1.30782126695214,0.932490500825167,0.689093913722296,0.587945456085553,0.713885069918887,1.05582900267883,0.715656734676654,0.893773909242321,1.95982919550278,2.92758589741079,1.68226125256221,1.93236887158079,1.70668060529906
"FIG4",14.5098709167178,14.0412606938001,11.4992353674138,13.6116951902496,20.2036010076908,17.3862041424887,12.8396269187688,15.7839012606088,16.7589414014034,12.6909404807553,13.2309795611744,11.8334735018779,19.9527637765668,20.5404948888449,25.4606398200632,22.7922071250771,18.9766357031054,18.1531170887653,20.2864172990946,20.8676105987092,18.1153093904414
"FIN1",13.0690501543835,11.7905792136565,5.94204165470262,11.6411269706219,18.9950100433938,18.6913313559459,20.4763385221042,25.870716779276,18.9846593024614,16.8598163679443,16.5410211580617,19.0775003007761,23.8778074462142,18.6229819614444,20.665613735704,17.8084836763157,21.3563656147657,26.3075786860069,9.63878538932666,11.9926265015307,10.6556036854072
"FIP1",94.3564595291794,89.5155297448698,72.062524969976,84.7390601581029,109.434353513935,91.7529704114123,91.9805089221283,93.9328175061969,119.303846008362,116.735356352512,129.595247086954,125.357207939594,99.8436329358788,101.79539454638,99.51535523322,115.50451980473,105.883677892148,87.7311687305493,89.7181139483218,78.3163813056874,86.6878309684615
"FIR1",12.6719990699909,14.2042988394265,3.9935560158536,16.9717330226876,16.9958082303184,20.1291625458362,17.5594589938519,21.589382897048,12.0594413400701,11.9223897916389,13.6151334083692,12.7966771214591,15.6863465235063,14.6794650411148,16.6705544451321,18.3735042664362,22.8919539307338,26.3091056273232,12.6407508882319,14.1452873147653,13.1130709654027
"FIS1",151.088735891624,157.547400704515,122.948376508976,172.640553545681,178.309232406417,133.122233937658,185.732222387455,150.825546684942,187.193647780292,247.212719593763,221.02535518297,186.970333055638,148.080380018772,153.274172166075,162.062518065477,181.992494468564,153.452919466296,138.098395666285,182.556970887757,160.077395163753,175.526459087179
"FKH2",24.3316032778299,24.1956225225708,17.8291904678146,20.591025415733,23.1766964489354,31.2788749153988,27.2422304156777,30.9156156069261,24.3230367451412,17.9893823461278,19.6522339702759,17.5608548953077,33.5144519773733,32.3911535124143,32.90594581705,25.8504842482761,31.3993680221136,33.9976919000613,31.9192066333515,33.7326173731904,29.2358089743893
"FKS1",225.383403523434,245.484705100951,170.485208041952,253.535251672187,326.112170819455,417.173486934758,200.133850885566,289.015600081334,306.589256359331,234.720140295625,251.453989494844,283.76891724455,258.783385713603,241.474245788721,276.82375041159,206.799514337059,297.446947293141,343.053570198973,284.580391125403,287.553762379676,307.662727898168
"FKS3",8.16992248800295,7.89495535620608,8.6394992757028,15.1235103992943,14.5271186591888,11.882540582455,12.9631381714914,15.0269395907899,11.9510685964569,13.5538988908377,14.2477440595159,13.7966160979285,16.1764767953193,16.2609236406264,18.2515199867493,12.3979273830348,14.4113598832082,13.8406556157759,12.3032222844501,11.4215097893511,11.4488949612711
"FLC1",64.0045670733738,68.4177087000113,74.542732616978,92.2455027989156,116.540832392815,117.779636973087,81.5825883694793,84.5839626608214,123.045613778156,99.6665406149577,100.796761581399,101.090852432924,108.463541337741,109.039854291672,109.685454596966,83.8124809807035,97.768746843903,98.2974605531878,111.472594615061,119.535989347811,116.194231647129
"FLC2",17.3918126925721,20.9435655308321,13.9677726552347,31.3083883653647,64.9037230590757,51.8543229309527,28.7718113610832,34.9528702438218,66.2792625101122,29.983048553101,29.6877270730179,28.6845064276185,46.4136553347457,43.8769423124347,46.189020572517,33.8404853111005,40.3906085004969,43.2215985396948,57.5488810371843,64.1942354094655,61.8557003870806
"FLO1",244.623180438545,255.604400230901,108.891478567236,66.06272313698,60.5013513549505,320.968749885626,17.3687783707149,25.1252803036358,60.5862065075629,81.6246690713987,106.832365371339,121.248120477801,28.1985933382735,24.073594797325,26.4664271011647,101.062711437548,87.8597582241684,97.7018076146955,41.5005710109451,50.9127571758295,41.3375783957296
"FLO5",43.1084974752255,47.4467108496093,88.5407216855277,136.568780027481,163.039742537319,408.56699193786,270.673709762678,315.982506282508,135.35749351554,177.893658440911,255.747947828424,209.003597319359,83.0599606988694,99.0904231039428,117.930180098875,159.340432181858,134.760814768136,211.592380045802,81.1737815255444,65.201945705426,105.054557994103
"FLO8",32.9292622815097,37.1843877364746,29.1631224273752,41.0461495467803,43.0135748239596,37.0230668500049,43.4165753583599,59.7542675491234,41.0458094349007,34.477116190303,44.9421359915265,47.2227433291487,64.5789138267667,65.1208831998015,80.5969494352593,56.1728309151614,64.5417754113305,68.8444024268066,49.0026368445246,50.8059829295118,46.7866209813561
"FLO9",62.4208983976138,75.6704933897389,1085.76442240585,127.406529715434,109.450362039163,1737.11369419734,77.4871205600094,80.2187891965268,88.0381631066141,88.8122869869738,85.8337267344043,95.7506915074814,95.0307951519251,87.9677819651806,83.8416831747114,31.0937665314665,38.5473523965298,46.0587629374046,294.250425877289,421.043861935807,306.866338660495
"FLX1",18.0432519533808,19.4521207811766,10.0598597804429,15.0879497563955,20.0560551353371,10.9531955426256,20.9482020172571,20.9976567596015,20.7459511632508,14.5309475217301,18.1188311009237,14.8573945654573,23.5485953949573,23.2266772676261,22.292371028681,27.5113771120177,19.8780384226419,16.3794811558503,14.2331390174113,16.4219177630699,16.456366395472
"FMC1",77.983527795844,71.9448501754925,84.0625308691551,156.895701242283,149.432889151811,86.806069332975,177.150155014589,132.170513761734,136.504720601198,120.1329563551,120.009444386549,101.261541491994,147.434900208535,136.624256746707,142.147060945523,115.765417191715,99.8350476346391,98.234068316997,133.389302702271,134.251440954625,129.043905759722
"FMN1",42.9676036182422,39.3483777191058,33.8677018625396,68.8864940334241,70.1103169586381,74.940382206833,76.0735609517518,72.616756902607,72.3782570342221,63.2726564995647,59.3379664850274,53.9606615365049,58.6303788793116,55.9043461598565,59.9668230484873,76.5409732735137,58.962637854324,56.7404120358695,63.6908025784624,70.4580272490796,69.1064305592217
"FMO1",72.4200806728877,65.4987591603969,67.9434633637472,36.4831776330231,32.2773066887497,18.0314462637295,85.7678252144779,84.7321485864728,30.9162248271697,38.003075928321,27.8551980940393,31.7577382587221,32.5319213648719,31.1947831590678,28.7408059363543,19.764128180668,39.7187523435004,46.4146190014104,16.9534635589442,18.9686053978807,17.9471344609431
"FMP10",214.387190559032,219.7914078299,197.800095185769,217.976298547698,193.679272555095,90.5363681337708,257.820865359822,203.263333859066,194.357963420584,244.021622175151,219.10708454188,209.342815499442,215.679408243128,228.305383441285,203.344113472413,201.730183748603,191.825199649577,183.752891772278,188.153249991919,171.665510174714,169.759864953671
"FMP16",3917.56251920816,3606.23109097164,2751.9640502081,3538.01648623498,3438.46438113479,1753.19456957518,4246.12438542101,3851.07858697535,2956.21386128565,2032.73493572015,1470.16583814845,1575.35943656188,2526.68832524721,2934.81793531949,2662.36769065113,2161.64934618679,2330.64272510722,2479.90832569482,4714.66138217431,4170.81803397994,5370.04778732071
"FMP21",427.711566484603,427.627947259273,333.093689068298,434.851574083102,423.886384937312,365.21882816852,344.832614309701,252.929091455991,462.875021887892,324.259712037874,307.834025114982,246.657947875065,259.584048232051,271.411340733017,244.636991406385,273.824094826469,279.381530783903,248.541743384306,507.84984153351,595.28675603436,578.52499670507
"FMP23",1.69383237198672,2.77295783229144,14.7400881072083,10.5500105702847,20.2330381827872,17.5612152818157,7.76706669968078,10.0642628038466,27.4622729073032,16.6032308182553,9.76852885675886,13.9178216932569,6.72723822500706,6.4476643125006,5.86624867937341,15.8251143122772,15.6577797324127,11.9655277377292,56.6164827256377,66.4950903681292,52.4545510951281
"FMP25",139.991802312956,149.876354179097,148.338971672266,160.2849437665,172.129515692361,102.06927675159,158.006318633463,145.734088451075,165.953686037886,185.773920694352,220.193501527082,193.886541335075,134.144073539146,134.573882511986,151.588019304755,179.981593655673,142.189201209537,131.21567258419,190.234446681711,183.399047008928,166.488444993701
"FMP27",24.7750932556998,26.0725538910028,21.6847554616518,21.62006619602,18.7503222202171,14.6265010350614,15.8089387719477,21.6144285477262,15.6787503666444,18.617926315174,24.5853737906567,30.0396031542515,14.4581856169772,14.0944718331735,16.7433778793289,20.2130069533573,24.287413026132,22.4950001433663,22.3932075798506,24.6686801153161,27.8203567221369
"FMP30",5.23680618770251,4.66946037145169,2.484092761414,5.947355216306,10.446969915526,12.5301188932413,5.89745852607552,5.98412640552299,8.28597215621647,3.57615664171362,3.32681480771459,3.67860890054625,5.58993185221826,6.24516933011164,5.53544395606481,5.12284462021776,6.20852898192188,8.96573794103364,11.3566848758143,11.2872124221688,10.9423897908341
"FMP32",146.960443397138,129.107043811178,138.841633837812,116.965701446623,118.409647249118,77.8095396833871,120.843997914888,111.394995353406,116.995361675481,193.758860150156,195.092754684492,182.259742975223,120.115475722396,115.534668963277,118.989503056009,161.148346244086,131.239066728809,113.260171548311,115.287062734224,106.837543164373,98.3609971182541
"FMP37",322.340064812006,295.723197341285,402.2849535376,516.92578008904,449.637613017916,375.000771071609,457.816903444401,445.793213343843,417.035474424225,480.281538663108,439.673214584405,405.06085686615,548.181073377355,559.916117204592,493.980150341535,415.328745487163,443.220401113312,330.874322424334,368.036358110258,364.746303364156,341.798673893439
"FMP40",120.290932098201,117.039406473051,63.5727798247425,61.877065428811,60.1524957249315,69.3974006052999,81.0176366593513,102.129439469652,50.5790936288595,64.9137918333952,64.5761486991956,69.0855774448976,69.3020859640509,64.868873525922,68.5551294651956,67.7576750206784,85.6476521630471,84.444372977506,37.8441593078223,33.5747537976208,37.3250850120128
"FMP41",108.626091925854,97.2700557997996,87.3239943243273,110.939448091356,87.9987938319348,90.1310060150477,102.491889902186,103.002896859743,92.2151686089725,100.513651189282,98.3806094824166,91.1237579285811,100.750908459164,91.0632613920017,98.544906166122,114.202468693263,92.1978661114782,76.7388228403357,82.9730341040722,74.5993046427842,63.4019549032303
"FMP45",215.129821654805,182.851717685938,121.859864774782,173.599433612334,212.471615786555,567.990623852363,73.9636429972867,119.390100128979,158.2884790173,52.5537206261972,32.3903125915632,38.7073042037692,79.3311047671533,87.2149483292226,87.4862876587355,62.0489246615165,76.6401476488994,85.7909955220105,163.391840566735,153.365736981671,197.407569046197
"FMP46",272.167653525787,262.801061001302,427.055795949013,344.915692659242,296.455601873124,317.089798336641,244.067590143585,208.941421224423,272.218092675294,231.77216277256,199.6853446557,194.023815249596,157.89231634094,158.207402042639,153.398179879175,149.66914302694,222.084508418534,278.171307365765,546.61126050453,585.463771716593,658.501000850938
"FMP48",448.110098805097,487.251713609236,443.959012198167,324.150554108166,451.254123951723,641.520717140519,241.527499468133,262.793116325735,416.008370280066,332.695949420549,328.229270381143,331.262511553981,262.778020841975,281.143888640884,276.45758096114,219.259045126648,345.783930747493,393.548462145766,468.944412727823,490.529431349322,493.791715713059
"FMP52",347.763670892619,333.415069646398,173.328225234189,355.98704426363,287.155572240884,390.307711557369,299.548207701827,279.269883054121,274.207970963328,353.126521864967,267.963589072222,271.598906075854,279.393584205894,302.732636356526,270.756318717349,268.092990253841,270.783666828118,262.719029135622,203.94020941747,201.583047897415,189.228337281477
"FMS1",15.724122686052,15.9564022126203,11.680530477115,17.666057891129,15.6402559699664,30.4385825462633,36.6962404240105,27.4967582414662,19.1098358843515,22.4162025407369,21.6970803658371,19.0870949915145,30.0741626227342,31.8362921342975,29.2616146253452,42.1724500933703,32.1884844281587,36.7787494061753,23.626290197398,25.1577354125627,21.8353633049341
"FMT1",33.3418794251329,34.1400953175733,33.3691235143245,33.1393192453187,26.1770990160278,31.6673113568826,37.3734065280072,36.624250187277,23.575485358237,24.0286632535068,24.0984073406451,23.547294897606,27.2757725168657,29.9343278223851,28.9038137025582,26.906034563597,20.4389932425361,20.5900073462321,21.8051458853327,20.2078488994474,17.6927323595196
"FOB1",22.0205716938048,25.3625941132264,27.948345929048,25.9884373461509,30.7030759227991,23.5928443032042,31.5081836640919,30.2750424370751,30.0336029007789,27.9965155776028,31.2271901792889,28.1915760593859,36.5722861696407,38.5860616965535,40.4109984992557,42.5954113138582,27.864467717929,23.8061590161075,23.0963722540613,22.2838583571421,20.7406736418311
"FOL1",13.8809641372321,12.7978952538672,4.98333062222168,9.31363780503989,20.0555966597568,23.0437168587423,13.1002052923007,15.5929176861335,24.0661866963519,9.89510951508911,10.1098365964417,10.0968793278719,15.6287940561084,13.6975638570556,17.870045092593,16.5054260299856,20.2057221201569,15.5958796487104,19.8571785373173,24.6529628396214,19.9041711976432
"FOL2",50.2201657661029,53.1219919128582,32.0374721511444,58.9485569211511,118.873208221963,107.151594442286,110.203210939018,84.1242676672753,120.13288319119,75.1434043124053,70.8479740488284,57.044234309737,119.515452864158,124.303394478138,135.192863288843,100.430537485661,75.6862026199803,65.080038834457,71.6989100838184,66.4158356622428,55.318148628632
"FOL3",11.7910924865018,12.5722204060552,12.2740099787695,16.3894685373015,15.2060007342864,21.6850264415327,23.7064490584376,22.5650480799255,15.129744193446,13.6301192531567,12.6881690094063,12.0988508757228,21.8037593440978,22.0520083948636,20.9756418969773,26.3888646789478,22.3195347439306,23.6008445206509,20.5442848809645,21.6367655730543,18.6129184635029
"FOX2",463.174706130766,503.608046332497,154.320727294345,117.645245573376,121.368176699603,247.831555601926,47.8985141042482,38.3826299286087,118.97325672431,192.958764051824,184.590049373812,212.067378151091,19.6623388815594,15.7062831398027,12.6038073300675,112.012415276266,120.816392379929,118.772674715053,61.0995524290681,71.8032259807334,46.4166927557319
"FPK1",103.04940078248,107.742152374335,122.233942596356,95.9333226644955,133.984654830077,85.9999790938207,98.2027499059609,117.190330925415,136.228096722228,122.155047819957,126.895342977996,141.50776353401,123.037540194358,121.779973642113,133.806759829739,105.535132512201,112.938795672326,108.944251394275,101.108002110917,103.238781915313,103.369711458148
"FPR1",597.870776375036,579.161481864008,619.938239001624,700.328564557833,429.272696923198,467.242628331191,568.870316270862,528.62684376714,357.99036474847,610.458435968575,558.890224796662,563.86919561738,575.728353397004,554.145044546641,523.175513297104,471.967983822158,424.652438940201,434.475376860473,301.346696163448,259.154839269612,217.450904667764
"FPR2",124.557460014108,121.385293658036,97.5737417286739,161.027921886714,151.361195020944,114.895645882492,153.908688804512,152.519014044387,152.727844685344,137.238964258732,128.396846458835,131.253712626155,155.418425260829,145.229543017934,135.925516282633,108.69073120437,133.878092142216,116.368532703863,95.2604590063525,86.130882587645,82.2672099925343
"FPR3",164.991651199968,160.160511247075,65.4893248179771,97.6374018663448,153.712346587261,161.539757738953,220.968844867533,176.594513278575,139.367652297401,115.731081308992,119.085861795517,126.517567392437,188.116941213944,173.658020199172,195.787877094134,217.067927529165,126.555953970879,130.381124731469,62.2667817369764,60.0234426197318,58.1473448870151
"FPS1",253.383680352082,255.872312754511,269.080396958231,247.503919465682,148.629805824434,161.942438584014,275.837326231115,266.115510125459,139.984768838455,257.1633872211,237.058348153934,229.66091909876,293.890325107922,288.099552743595,277.780356173033,367.837809969961,246.191824066757,249.997662772021,148.253670561257,141.982160707213,125.668524598057
"FRA1",237.814267612485,227.425606967972,124.004559451913,165.680959502894,168.0280787982,140.721496598869,175.356093621861,182.631019440048,200.328107914158,181.097432309883,170.212066728445,173.480349963079,197.332461299358,196.078138601644,178.358372224113,222.796290500772,194.482778558567,195.21294846246,155.309487016963,160.680780781941,159.046293005609
"FRA2",136.115665674945,130.835689105526,99.9485680582436,126.801325846145,136.124755434808,130.996211322536,144.878067473507,138.69194837476,147.631989056629,111.051276867524,111.050069222459,103.162758447357,123.52462955469,117.111860938271,123.585662408681,130.476799269529,137.28454945229,117.975299519893,132.30587335948,131.336370446953,120.06930381325
"FRE1",839.880019150267,902.537441545143,523.930623802008,584.186713928557,703.060039781538,380.720319978191,518.794568265551,592.085709188896,627.924265772559,658.344133748938,721.797336660649,699.382689341965,928.629188605169,824.594221185554,1024.28263982483,775.321118598599,917.303719243529,905.424954257565,746.795238340128,768.196780907035,650.809088375913
"FRE3",61.3032687173067,66.1457645386905,69.3532882960653,63.6024480766247,107.136936920839,88.4940249923373,68.5746537964268,70.888433194584,121.506019869463,70.7746346142155,66.0972630021253,68.9294727488709,74.8405719920783,70.1885211059732,75.0437496029075,56.1472684389316,94.9120748423355,90.4685495146106,135.578195568456,145.128877718814,145.897055898138
"FRE4",33.0418996196931,32.2872682224564,40.5486488923806,43.367690071222,44.8899566900653,33.1164259742834,26.0757815117781,25.6302122342839,42.6870399186869,46.793494082272,45.7183263079247,41.6846023151894,41.8464541582344,46.1973907042634,45.0109608323566,29.2347128521097,32.935090810918,33.8587406438526,53.695690549405,54.9148916759621,45.1577219006871
"FRE8",9.91775810127435,9.83830766843374,15.0709474855797,15.0314996734088,20.6045951585118,23.8350944508448,13.2277887904024,12.7582206455542,20.4241726708359,21.6993955701685,17.5613100423834,16.5297360432232,19.0616532195904,19.7233312912351,20.6154306971439,20.3274022466727,26.4326552986423,21.8515831843401,32.4784144465035,37.6027801081645,35.3665502450117
"FRK1",26.8423242769091,27.7804193221375,14.1967226769917,34.1900496541347,46.7858553231097,27.5109201509635,34.0984286506617,43.1827017041699,40.0196523809056,29.1003186388237,32.9967999615681,32.2045391342901,49.5504277850568,43.3830773938243,49.9842376115235,36.7860922917568,44.2839245457815,49.2587848997211,37.6167935342384,38.7544868963172,37.8605919136172
"FRQ1",447.671282529874,419.015281156309,320.498622623213,322.185761580736,365.778415371561,280.212512421162,249.908545743994,257.525560265974,420.698129501515,305.675550162281,298.106928396315,276.240973221767,286.720638727309,283.58143828696,277.183019838359,278.466184121978,297.546965949515,268.233452577719,413.669296251906,440.197478021952,410.283429605397
"FRS1",37.6570525833203,45.2145302468364,31.6502196662692,47.7107890451164,91.9932609528557,67.6411280496001,62.7670430135403,66.511577037216,92.5890297143733,51.7802116749724,52.5374220355585,49.2634153714114,77.7722953909562,74.6047637715882,96.1576538796577,83.7790920261241,62.1698591973207,53.3845948142958,73.2998927840107,71.3822643454246,62.718618267448
"FRS2",66.5203016807474,67.9382917064726,49.2353004740334,61.8765760403583,106.621564443065,106.361933501424,93.5247694096676,104.529732381448,104.668204207368,68.0757405630962,69.3750815941905,65.5694452710419,123.903238866052,117.866448921371,136.186947973691,143.352017900419,90.5164335560412,75.874223978041,77.7538985345661,74.279032900831,67.681746466117
"FSF1",53.7244859549563,66.8934115468594,-1.00345234555637,13.1677035732753,21.5507697039323,31.3540770569745,37.700691225705,40.3071973380181,20.3910879020016,19.0221911978243,19.1397152446248,16.0726220772695,32.4124169884953,32.349664249085,36.4337034435255,74.8783721156691,55.9893126255311,43.2250063524268,16.7674527309217,18.2037326398138,17.2750073039803
"FSH1",77.5862609143815,95.0227711916782,50.7814127703583,82.4666887511755,170.327574957531,421.211455408401,205.06585742407,217.581724508669,214.736983983242,212.089133414128,188.268133308762,209.519177802575,508.777978205439,484.766111597469,508.115409750538,645.850389133767,444.175412896946,357.005205186244,263.863317456316,236.270196949404,176.337649104308
"FSH2",20.3020706241595,19.2669091002089,24.4641774064382,75.5125775199743,72.6044550206759,58.3393558234589,81.3861215995851,73.9894635624957,70.9586803415955,91.658543293353,88.180857152549,80.8376492141862,102.258253337622,96.0077549121393,103.109154782239,65.2092846486722,70.7578222284476,72.1496066746132,55.1379351194683,43.0043672473701,36.7695742013229
"FSH3",35.2387243328432,36.5641555534969,33.1588451463328,50.9561825825552,46.3087161951507,61.9296570144531,61.0527098289289,61.5443671403215,42.8475955891747,47.4830340596066,46.5388025185656,47.92823949693,60.403112752488,62.2852701029235,60.3099374631259,68.3947620708936,61.0834446054868,55.7680787927362,45.9668072324498,48.0494081183973,40.9974544453059
"FTH1",89.2738406457396,93.5035644478536,166.753067047941,87.6514768074177,119.831851416614,49.712115048804,125.135692603749,105.802883464043,119.254584667389,117.287873475544,126.290500485091,116.749721986118,130.268033919723,125.508492724179,139.02128745227,97.9052341194165,85.2150623655079,77.9270898871269,94.6571319528341,104.977822008501,96.4192288707151
"FTR1",1103.07414361612,1289.98255850969,1433.53341853628,817.438014984927,1269.62021135837,1178.00041124942,997.974272735411,859.262630340023,1342.94628050221,1312.66681525725,1264.41182805717,1339.23233465398,620.089678599122,667.391779430857,675.537171591729,805.825492679218,875.111704255603,683.500784426628,1174.72505396218,1474.75024633122,1350.55756694063
"FUI1",16.6414595511352,20.3681639105461,31.3677105680042,39.5217433854956,43.9780473454289,291.725714455525,36.7848246029054,34.6365420309587,42.2854596243746,53.8310172969117,41.3960603077668,47.2805028729814,37.4962173676455,35.0355201624935,38.0511324483042,82.7963546005973,62.0380167592455,63.6213481400288,66.3553614917588,64.2209943310058,70.3733380961476
"FUM1",501.996285976723,550.320752664904,1288.3648288564,791.183461476368,568.729857218135,440.625243572933,857.724158111989,769.680177320397,564.878507356656,863.333224221725,839.017473772467,857.425563779548,727.101146163994,740.809679316231,775.578872305396,705.339742852763,652.020016847,687.835013934999,1205.94385449937,1051.71468816087,950.24559667738
"FUN12",48.3931928310615,57.4740620510573,18.4912994848057,38.2860141634073,80.0346131014872,84.7208113832256,53.5157408169363,65.5404753923977,79.2275284343752,44.6930993229136,47.3575440672962,43.7770892770908,70.7082023731583,70.6442293767798,90.1532279489574,100.042838941303,76.0607456923517,61.3806073827422,66.4686816782679,68.3921003266216,55.4122558830969
"FUN26",43.1291850168447,45.4520927052678,41.8614084441108,40.2375995165806,49.0946984192165,28.8045920755229,40.5463118312976,38.0438953590364,53.9260965915746,33.5943559570113,32.5003371600696,34.629742114942,41.4225274673496,41.4029222208454,40.6986180665251,36.9243390820009,36.4633442738195,30.4492539313589,52.252129784376,55.6169105387881,61.8132799367112
"FUN30",6.10250887027564,6.11381765940689,-0.305178145580772,5.26327071724467,14.7744232600852,16.4681948050792,10.4236274025714,15.0823630702554,12.3173408985705,7.45337543908914,8.30442456795634,7.51162670293696,19.7129584221262,17.7307057553868,23.4215584811266,22.9448547666036,19.8531240396899,18.1083632538488,13.5978486828764,13.1001577954919,11.0270730113468
"FUR1",18.1743283672225,17.5179497926306,9.86683066870658,27.9042905580504,30.6122141254346,34.1468836144112,35.0694541669697,38.7454066680501,23.2475244479774,31.7135664393587,28.34711147842,30.5523835260703,31.5641410499824,28.5336012445415,33.7215420202627,45.2864156492354,24.5210110894714,27.7215958091092,17.9810893916088,17.135831761162,12.3354334739486
"FUR4",25.5000204878288,27.5761172864673,3.42038932734309,15.6035660737597,37.1585798684682,52.2181157458309,47.0773676423066,56.7717255219644,82.0632442063234,51.8276967234002,49.2565697870146,47.8022247505435,51.5645576992052,55.6130156567343,50.5166634314244,57.9302169975569,75.1181979310864,63.8788813550647,52.611246778444,46.3715475713991,45.7367343689166
"FUS1",25.0750810404579,23.3416588126027,10.6050977851724,25.4519764785502,23.4964187281382,46.2251278715824,13.3173228601502,15.6859306188358,19.116914368806,15.5586129410263,14.4122563148775,13.8978441062495,17.5227976849139,17.9078238238561,17.9096261804527,15.0092162149376,20.6358372890693,24.5434790494532,21.3293223752365,27.2478346144304,20.8627861715619
"FUS2",1.11100501572361,1.48034005963606,-0.264238249720678,0.200237150360809,0.403999223056392,1.77451803581293,1.80223447625385,1.632686793729,0.597988081113294,1.16335118681208,0.711751767158971,0.95885306454894,1.45621028175352,1.30594777643937,0.827648895447051,0.908584500194903,4.30963191690317,4.46159601932173,1.90700594811707,2.15350754394108,1.94248853059534
"FUS3",28.1176868330407,28.642100772951,7.61507294063961,31.8400960886046,25.7514798399937,22.6369184695429,57.9827559821858,66.1217368316534,22.0171382086455,31.1433480227534,25.5725166628726,28.4439004661178,19.1058211460402,20.2978801729428,16.8604281657372,18.2479868786612,57.4437968733924,71.7375293216201,38.3469137360557,36.3307695390257,28.8775981053469
"FYV10",136.274208184492,120.917614454866,127.8355726793,117.358074598482,113.512327222865,72.9158561523069,93.8767618351157,99.8310627834909,113.73756962911,104.42190409657,119.002236143506,125.683356810177,102.614314890595,100.716703934555,97.4960715801304,82.4495721543848,88.658830584296,91.8897593854284,96.8483719137032,99.4502563690523,93.4538245944507
"FYV4",345.613757336027,316.586808682288,208.066675827168,301.772880925472,281.981252996672,179.29558696065,276.364402139638,199.122703536983,265.752664103285,210.764537567256,232.454878589293,187.537217811243,218.855256843345,212.305030976709,209.351984369277,219.414419299738,198.780063436004,168.56893922986,252.731879679568,255.995675854352,240.549839650899
"FYV6",79.9967497604855,79.5547653249384,87.7869383194609,100.417892075093,93.7796494519706,84.1353056703356,54.680308314138,53.3297457568103,89.887584560962,63.9509233389075,50.4437654415763,54.3521014600618,62.791830300318,60.9120832601327,63.6821181023614,43.3503392960965,54.15114658185,58.4051883719294,101.613073515475,123.370365394559,121.312630448558
"FYV7",98.8122970854049,87.669010070372,37.6279107964179,63.2884815605052,131.703845107519,85.0972587320831,108.397171210568,89.3212068476236,146.886029587214,154.463869008714,139.104187592958,130.755683569293,113.579213574133,122.432291405629,151.362228230841,138.633358539014,165.066445685618,130.105473171377,114.363774679959,121.07677990216,111.208416200389
"FYV8",13.8334367430001,14.4754686799797,5.75099488858265,17.6461178995674,26.6769343334483,28.750852248913,16.216347084121,22.6935330054116,23.5897485392885,13.3665985575843,13.181936188347,14.5629530407366,25.6958306616195,21.8388645049985,27.8364428906466,27.9390440905721,27.1767126626121,25.6738850731821,25.1259615881589,26.65620049719,23.0451979190054
"FZO1",58.5479121264896,64.4060106428575,71.6583317448613,71.0056078144355,66.5553498973923,60.0123639487508,53.5367080222131,58.4183012657415,59.5337768852564,29.7993804097137,39.7012314227963,35.2574199085917,52.1088482009886,49.6734251517052,61.6937215724145,44.4105033601039,38.1080465947667,36.9944538743185,68.2923261998438,73.1980511082508,72.5292609099634
"GAA1",18.460131725023,19.761667093713,18.5774594693795,28.8397294143525,19.9373218304263,21.5230691053808,28.5184913000347,29.1503737131378,15.1159377441826,26.0437557009226,33.0823968233983,29.9223584979999,34.6670885693023,30.7116661979798,32.7003189097923,39.6860764608982,32.0681257250437,28.9551463640174,16.3705641357033,14.990580765459,13.4266003997055
"GAB1",27.8381373796143,27.3558028802299,21.0053485921647,35.9985449234696,34.7276429374134,41.7338924017887,36.5444066241837,40.9192864416987,39.7401829872065,35.9112711159779,40.8866641719503,36.7346194981185,46.5207279621653,47.2279656570462,47.2259548146299,51.0051536778424,45.986242364567,46.2478760442081,33.3557500029273,31.3859106791982,27.9177896440728
"GAC1",202.316117705062,216.793089617651,316.941392869366,365.231945914214,330.998132323391,395.650984199393,135.182496268989,185.489605166464,286.640098540339,196.080576061127,273.710120915295,342.903303577147,207.943323071777,195.4024339456,212.964597091893,138.813569097761,174.651955866793,191.383003854451,378.254647527001,432.485342067453,415.023723253354
